Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
142635,0,0.141329614,61,0,0.511090284,3200.0,8,0,1,0,1.0
536,0,0.749602291,62,0,7963.0,,7,0,2,0,3.0
36229,0,0.837968582,70,0,0.9284349120000001,4708.0,10,0,2,0,0.0
100829,0,0.07540316,60,0,0.343496673,8264.0,22,0,2,0,1.0
123873,0,0.060834150999999996,56,0,2848.0,,4,0,1,0,
116319,0,0.7208036840000001,49,0,3858.0,,5,0,3,0,0.0
139013,0,0.00540195,61,0,0.072954164,8333.0,7,0,0,0,0.0
61220,0,0.008707187,55,0,2837.0,,5,0,1,0,0.0
38729,0,0.024210207999999997,73,0,0.159872505,5960.0,8,0,1,0,0.0
83291,0,0.033848344,64,0,0.186962607,5000.0,10,0,1,0,0.0
34538,0,0.017687772,61,1,0.309869931,1306.0,5,0,0,0,0.0
67789,0,0.069148271,63,0,0.32107724600000004,6200.0,19,0,1,0,1.0
9531,1,0.6093850439999999,28,0,0.135157546,4823.0,4,0,0,0,0.0
80545,0,0.025654633,53,0,0.45557442,5300.0,22,0,2,0,0.0
13270,0,0.06256337099999999,57,0,0.64672403,22313.0,17,0,7,0,1.0
133855,0,0.027530548,58,0,0.181818182,11010.0,20,0,1,0,4.0
26638,0,0.06742696599999999,32,1,0.161867365,4583.0,9,0,0,0,0.0
72510,0,0.093456934,68,0,948.0,,9,0,1,0,0.0
106162,0,0.20406918899999998,59,0,0.695372751,2333.0,16,0,2,0,0.0
94941,0,0.8236705320000001,38,0,0.14427157,4241.0,4,0,0,0,4.0
67597,0,0.07900122799999999,62,0,0.32348869399999997,6500.0,12,0,2,0,0.0
113660,0,0.342063616,52,0,0.697292293,4320.0,18,0,1,0,0.0
90332,0,0.001463379,63,0,0.0038506309999999998,11166.0,7,0,0,0,1.0
89121,1,0.947144613,39,0,0.7034714790000001,6538.0,14,0,2,0,0.0
98305,0,0.0,36,0,0.28323892,3000.0,3,0,1,0,0.0
143822,0,0.077348391,36,0,0.311173408,2496.0,6,0,0,0,0.0
56536,0,0.047309089000000006,42,1,0.483096828,9583.0,6,0,2,0,1.0
49011,0,0.058425789000000006,55,0,0.477920347,6000.0,6,0,2,0,0.0
50370,0,0.9999998999999999,33,0,0.010854042,3500.0,0,0,0,0,0.0
56963,0,0.006988239,69,0,1726.0,,8,0,1,0,0.0
26460,0,0.5183548720000001,32,1,0.482007576,3167.0,10,0,0,0,0.0
47425,0,0.024716822000000003,44,0,0.210775607,5066.0,12,0,1,0,0.0
89536,0,0.092054256,59,0,0.31450677,2584.0,19,0,0,0,0.0
129093,0,0.004763067,66,0,0.75028334,2646.0,12,0,1,0,0.0
149685,0,0.009483566,86,0,0.003732338,3750.0,10,0,0,0,0.0
38839,0,0.550612274,40,1,0.166232262,17264.0,5,0,1,0,1.0
79692,0,0.043499412,28,0,0.20311875199999999,2500.0,14,0,0,0,0.0
137590,0,0.006515709000000001,71,0,0.085396427,6381.0,2,0,0,0,1.0
19456,0,0.990200392,52,1,0.831279697,12416.0,9,0,2,0,0.0
135689,0,0.279344131,46,0,0.431513903,1941.0,6,0,1,0,4.0
56155,1,0.097462953,51,1,4601.0,,23,0,2,0,0.0
141954,0,0.241961073,54,0,0.24019025,9250.0,18,0,1,0,3.0
131404,0,0.151193969,58,0,2441.0,,20,0,2,0,0.0
19438,0,0.488353165,67,0,0.626365055,2563.0,6,0,2,0,0.0
115726,0,0.001157662,59,0,332.0,0.0,7,0,0,0,0.0
30606,0,0.10128595800000001,63,1,0.38926999100000004,9766.0,19,0,1,0,1.0
142797,0,0.96516617,38,0,0.163003445,8416.0,10,0,0,0,0.0
101581,0,0.031795939,75,0,40.0,,5,0,0,0,0.0
72376,0,0.08770175699999999,56,0,0.017982018,1000.0,2,0,0,0,1.0
16219,0,0.852026904,31,0,0.482398957,2300.0,7,0,0,0,2.0
76871,1,0.333333333,33,1,0.12572087699999998,2600.0,3,1,0,0,1.0
120283,1,0.9999998999999999,41,0,0.025151226000000002,3140.0,2,0,0,0,3.0
8621,0,0.098939609,40,0,111.0,,7,0,0,0,0.0
21753,0,0.073719018,82,0,151.0,,11,0,0,0,0.0
64673,0,0.042942218,44,0,0.061037855999999995,9403.0,8,0,0,0,1.0
89822,0,0.298668648,46,0,0.35516784,9800.0,10,0,2,0,2.0
4659,0,0.838688175,52,0,0.10877824400000001,5000.0,1,1,0,0,1.0
129982,0,0.012105076000000001,86,0,0.002932942,7500.0,6,0,0,0,1.0
94405,0,0.096303414,62,0,96.0,,6,0,0,0,0.0
83031,0,0.57629658,57,0,0.320076507,15161.0,14,0,4,0,0.0
17350,0,0.111826441,37,0,0.133137543,6128.0,9,0,1,0,0.0
117705,0,0.45325387899999997,62,0,0.232704403,6200.0,6,0,2,0,0.0
139147,0,1.019561277,38,0,0.290966689,10416.0,6,0,1,0,0.0
13873,0,0.01053703,64,0,0.08652972199999999,5500.0,6,0,0,0,1.0
53088,0,0.760863975,38,0,0.535178777,2600.0,5,0,1,0,3.0
137701,0,1.0328454120000001,43,5,0.433713257,5000.0,6,0,1,1,2.0
79325,0,0.000196624,52,0,0.0,,3,0,0,0,
95872,0,0.0,35,0,0.00159936,2500.0,9,0,0,0,0.0
114039,0,0.027377691000000003,68,0,0.636630232,3750.0,9,0,1,0,0.0
101223,0,0.22417114100000002,30,1,4.418233754,4200.0,8,0,1,0,0.0
142464,0,0.25265028,54,0,0.174519012,6600.0,8,0,1,0,4.0
125171,0,0.00022623400000000002,46,0,2343.0,0.0,8,0,2,0,2.0
76112,0,0.047904757,61,0,0.26502526600000004,9300.0,15,0,2,0,1.0
45692,0,0.007984032,24,0,0.0,,1,0,0,0,0.0
52347,0,0.0,85,0,0.0,3400.0,5,0,0,0,0.0
146826,0,0.595995882,52,0,0.543480745,8750.0,10,0,3,0,2.0
120494,0,0.008150576,42,1,865.0,,10,0,1,0,0.0
123448,0,0.014866643999999998,40,0,0.093162735,2500.0,6,0,0,0,0.0
111426,0,0.164691765,34,0,0.056977847000000005,11600.0,5,0,0,0,0.0
95391,0,0.290596839,39,0,0.16797737899999998,11316.0,20,1,0,0,1.0
83962,0,0.049052859000000004,72,0,0.8371959940000001,3494.0,10,0,1,0,1.0
81063,0,1.084004427,73,0,0.44222254,7000.0,18,0,2,0,0.0
62865,0,0.17519416,63,0,757.0,,2,0,1,0,0.0
31370,0,0.340196624,60,0,0.471961245,6811.0,16,0,1,0,1.0
93146,0,0.234369451,63,0,0.849382298,5908.0,14,0,2,0,0.0
12353,0,0.003796988,30,0,0.26089185,1950.0,9,0,1,0,0.0
86378,0,0.128174365,65,0,0.84346035,970.0,6,0,0,0,0.0
17411,0,0.348974176,48,0,0.190184049,4889.0,9,0,0,0,1.0
110179,0,0.142454233,30,0,83.0,,2,0,0,0,0.0
46922,1,0.9760479040000001,46,1,0.049006296,8100.0,2,1,0,0,2.0
125570,0,0.575103037,56,0,0.7287855109999999,10876.0,12,0,3,0,3.0
132474,0,0.0,53,0,0.43642543,5001.0,7,0,1,0,0.0
132077,0,0.759475992,69,0,0.445110978,5000.0,6,0,1,0,0.0
105081,0,0.171891405,61,0,103.0,,1,0,0,0,0.0
19095,0,0.30906620100000004,27,0,0.257673091,1400.0,11,0,0,0,0.0
17467,0,0.9999998999999999,39,0,0.120575885,5000.0,4,0,1,0,0.0
28526,0,0.182510242,35,0,0.092581484,5000.0,5,0,0,1,0.0
69450,0,0.18523031899999998,55,0,0.409168081,5300.0,17,0,1,0,3.0
38382,1,0.01408411,52,0,3577.0,,5,0,2,0,0.0
70840,0,0.0,68,0,0.278062678,3509.0,8,0,1,0,0.0
82775,0,0.293864097,44,0,0.006758946,21600.0,5,0,0,0,1.0
111175,0,0.26264940600000003,41,0,0.59142456,9258.0,13,0,2,0,3.0
99717,0,0.345564329,65,0,1021.0,,5,0,1,0,0.0
102293,1,0.332667333,24,0,0.009988901,900.0,1,0,0,0,0.0
110390,0,0.10782884,61,0,0.010588558999999999,7271.0,7,0,0,0,0.0
101809,0,0.42259209799999997,58,2,0.214348206,8000.0,17,0,2,0,0.0
25077,0,0.632006562,31,0,0.537116128,4916.0,18,0,1,0,0.0
48682,0,0.487932999,54,0,0.380697051,7832.0,16,0,1,0,2.0
94620,0,0.015969491000000002,77,0,0.128254055,7336.0,13,0,1,0,0.0
60919,0,0.09731043,59,0,94.0,,12,0,0,0,0.0
108459,0,0.030279639,76,0,0.009996002,2500.0,10,0,0,0,0.0
139853,0,0.000263153,61,0,0.178506375,7136.0,6,0,1,0,0.0
38298,0,0.012499534,41,0,0.37129596600000003,2800.0,7,0,0,1,2.0
46390,0,0.020236344,75,1,0.39570641100000004,6893.0,16,0,2,0,0.0
70279,0,0.008755361,52,0,0.08459436,15000.0,5,0,1,0,1.0
139891,0,0.076526858,61,0,0.413793103,2000.0,11,0,1,0,1.0
61237,0,0.213883365,45,0,0.305105287,6600.0,21,0,1,0,2.0
135306,0,0.79502069,51,0,0.39320856600000004,10365.0,11,0,2,0,2.0
120647,0,0.018682545,77,0,0.002988992,13716.0,11,0,0,0,0.0
120896,0,0.658946693,66,0,0.415011759,15307.0,11,0,2,0,0.0
45439,0,0.526967065,31,0,0.083972009,3000.0,3,0,0,1,0.0
30322,0,0.485689947,40,0,0.420409511,9083.0,8,0,2,0,2.0
101004,0,0.059936027,45,0,0.009498417,6000.0,2,0,0,0,2.0
126333,0,0.215421273,88,0,0.30326295600000003,4167.0,5,0,1,0,0.0
10187,0,0.015686151000000002,50,0,0.34381489200000004,6741.0,16,0,1,0,0.0
143828,0,0.0,42,1,0.481403719,3333.0,7,0,1,0,1.0
91502,0,0.812788945,56,0,5694.0,,20,0,2,0,4.0
126459,0,0.993455735,28,1,0.371167397,5250.0,6,0,1,0,0.0
40384,0,0.997320805,37,0,1.0445582979999999,6440.0,8,0,2,0,3.0
84024,0,1.0,67,0,0.464115503,7133.0,7,0,3,0,0.0
59627,0,0.650119175,57,1,0.90066035,3482.0,8,0,1,0,0.0
50338,0,0.861401722,30,0,3977.0,,5,0,1,0,0.0
25628,0,0.264271009,57,0,0.299761233,4606.0,7,0,2,0,0.0
112432,0,0.01958154,39,0,0.369012911,2400.0,11,0,1,0,3.0
142954,0,0.016987836,56,0,0.747161572,4579.0,14,0,1,1,0.0
54766,0,0.52512385,50,0,398.0,,5,0,0,0,0.0
55385,0,0.0,47,0,0.24870773699999998,11800.0,8,0,1,0,1.0
69878,0,0.385860845,53,0,0.580733111,3300.0,8,0,1,0,1.0
116657,0,0.009696382,57,0,0.44091181799999996,5000.0,6,0,1,0,0.0
108735,0,0.21530441600000003,61,0,0.156780549,4770.0,7,0,0,0,1.0
149386,0,0.9999998999999999,57,0,0.518272425,3310.0,4,0,1,1,0.0
142597,0,0.04387463,40,0,0.058794121,10000.0,12,0,0,0,0.0
105981,0,0.898013598,75,1,0.6642968229999999,4500.0,4,0,1,0,1.0
101635,0,0.961321547,43,0,2387.0,,2,0,1,0,2.0
57148,0,0.021305522,64,0,0.41283676700000005,3785.0,15,0,1,0,0.0
65395,0,0.01479926,45,0,3590.0,,8,0,1,0,2.0
110915,0,0.025424869,55,2,0.521949078,6833.0,11,0,4,0,0.0
61346,0,0.155707651,39,0,0.513684817,3470.0,15,0,1,0,2.0
11348,0,0.03959901,62,0,0.218970983,4100.0,9,0,1,0,0.0
80853,0,0.032407777,43,0,2789.0,,14,0,2,0,0.0
1688,0,0.425597312,43,0,0.302766085,3325.0,4,0,1,1,0.0
45167,0,0.068846558,59,0,57.0,,7,0,0,0,0.0
67184,0,0.212192942,46,0,0.987493203,1838.0,8,0,1,0,0.0
7766,0,0.168541573,42,0,0.320020569,5833.0,3,0,1,0,2.0
111989,0,0.0,30,0,0.332133573,5000.0,11,0,1,0,0.0
84380,0,0.018465888,55,0,0.9360127970000001,5000.0,8,0,1,0,0.0
39699,0,0.993480279,53,0,0.543380898,9600.0,7,0,1,0,2.0
135482,0,0.9272410059999999,50,0,0.294168654,4612.0,8,0,0,0,0.0
31515,0,0.019712103,61,0,3107.0,,10,0,1,0,0.0
65321,0,0.241423781,76,0,0.124627771,9066.0,6,0,1,0,1.0
139184,0,0.052182464000000005,60,0,0.39271380100000003,3238.0,9,0,2,0,1.0
5454,0,0.521747825,36,0,0.290536642,3465.0,5,0,0,0,2.0
136058,0,0.979687868,48,0,0.6699029129999999,1132.0,6,0,0,0,0.0
134045,0,0.171545145,50,0,0.31861338,4528.0,6,0,1,0,0.0
43800,0,0.031214837999999998,58,0,0.355076276,1900.0,6,0,1,0,0.0
35142,0,0.18871542,38,0,0.8275641029999999,4679.0,10,0,2,0,1.0
29914,1,0.9999998999999999,45,1,0.416738075,3500.0,2,0,1,2,1.0
69914,0,0.031265972,47,0,3419.0,,8,0,2,0,3.0
99611,0,0.0,29,0,0.590930562,2116.0,6,0,1,0,1.0
109400,0,0.634365634,47,0,0.056054222,5458.0,2,1,0,0,0.0
46663,0,0.350292489,56,0,0.28566078100000003,18689.0,24,0,2,0,1.0
112329,0,0.025782776,63,0,0.393407636,4216.0,6,0,1,0,0.0
6441,0,0.0039456790000000005,53,0,0.001047519,10500.0,8,0,0,0,2.0
149497,0,0.004266922,31,0,11.0,,18,0,0,0,0.0
100137,0,0.9630061659999999,35,1,0.365878041,3000.0,7,0,0,0,0.0
15457,1,1.003123048,38,0,0.284777452,7166.0,6,1,1,0,0.0
62693,0,0.06973100900000001,55,0,0.327367263,10000.0,7,0,1,0,0.0
111092,0,0.037965512,49,0,0.30985408,5550.0,9,0,1,0,0.0
118405,0,0.167035049,41,0,152.0,,7,0,0,0,0.0
147401,0,0.468253194,58,1,1906.0,,15,0,2,0,3.0
31178,0,0.008283334,40,0,0.24139408699999998,7000.0,11,0,2,0,0.0
99238,0,0.001097093,43,0,0.29613407,5250.0,8,0,1,0,0.0
57070,0,0.0,51,0,0.0,2904.0,1,0,0,0,0.0
98174,0,0.091345433,47,0,3544.0,,6,0,2,0,0.0
139601,0,0.008912539,50,0,0.164392679,3004.0,10,0,1,0,2.0
5161,0,0.0076921559999999995,53,0,0.5194760429999999,2900.0,10,0,1,0,0.0
37024,0,0.057346733,54,0,0.386629266,6416.0,16,0,2,0,0.0
39348,0,0.45982346,53,0,2761.0,,14,0,1,0,0.0
143660,0,0.002259507,44,0,0.225248373,11675.0,10,0,1,0,2.0
112700,0,0.101159536,23,0,0.008526188,820.0,2,0,0,0,0.0
132276,0,0.03566891,52,0,0.628330084,3077.0,6,0,1,0,1.0
108990,1,0.187638695,52,1,0.296300362,9108.0,10,0,1,0,0.0
55853,0,0.5854024329999999,68,0,0.2756499,6500.0,3,0,1,1,0.0
145074,0,0.0,51,1,0.256242293,12975.0,7,0,1,0,2.0
101052,0,0.380457492,41,0,0.605129249,9825.0,13,0,1,0,3.0
34606,0,0.009730395,87,0,1178.0,,9,0,1,0,0.0
40524,0,0.003143618,76,0,0.385169186,4166.0,9,0,1,0,0.0
90584,0,1.013588368,46,0,0.9976003840000001,6250.0,12,0,1,0,2.0
19939,0,0.11792547199999999,35,0,0.463258451,9525.0,10,0,2,0,1.0
139832,0,0.014750573999999999,61,0,1555.0,,24,0,1,0,0.0
100400,0,0.0,65,0,0.0,2084.0,5,0,0,0,0.0
111939,0,0.21890747600000002,58,0,0.497605109,5636.0,19,0,2,0,1.0
129003,1,0.534057309,35,1,1.200228506,3500.0,22,0,2,0,0.0
36510,0,0.9999998999999999,55,0,0.0,,0,0,0,0,1.0
106610,0,0.9999998999999999,29,0,0.15661446199999998,3000.0,2,0,1,0,1.0
23871,0,0.061466712,79,0,0.225113288,6840.0,8,0,0,0,0.0
29568,0,0.41682822799999997,55,0,0.40202041,9700.0,18,0,2,0,1.0
43515,0,0.025443502000000003,33,0,2786.0,,11,0,1,0,3.0
126353,0,0.13659317,55,0,2553.0,,5,0,2,0,0.0
149602,0,0.132241735,62,2,0.789210128,10583.0,9,0,1,0,0.0
3855,0,0.564553523,31,0,0.533081933,5833.0,12,0,2,0,1.0
52774,0,0.046037322,46,1,0.280492619,12666.0,11,0,1,0,2.0
92824,0,0.04949505,51,0,0.43259618299999997,3300.0,13,0,1,0,1.0
47224,0,0.0,64,2,0.11961004900000001,8000.0,14,0,1,0,0.0
76170,0,0.9999998999999999,73,0,0.0,1340.0,3,0,0,0,0.0
106581,0,0.98380108,63,0,0.309493001,8500.0,8,0,1,0,0.0
118955,0,0.9999998999999999,25,0,0.163239075,1555.0,2,0,0,0,0.0
65641,0,0.9958337190000001,54,0,0.418159733,3292.0,6,0,1,0,1.0
43779,0,2.461634591,50,0,3395.0,,11,0,1,0,0.0
115216,0,0.9999998999999999,30,0,0.25049115899999996,2035.0,2,0,0,0,0.0
21516,0,0.011154676,39,1,0.542937708,3900.0,10,0,1,0,1.0
146540,0,0.069544772,54,0,0.425752388,11097.0,9,0,3,0,0.0
7115,0,0.33240845,56,0,3579.0,,7,0,2,0,0.0
149802,0,0.134639562,75,0,0.058594835,3600.0,6,0,0,0,0.0
49352,0,0.024999569,61,0,1785.0,,17,0,1,0,0.0
17487,0,0.01211473,50,0,0.332908355,13333.0,13,0,3,0,0.0
11654,0,0.51006999,68,0,0.129832045,3750.0,4,0,0,0,0.0
78544,0,2.159584042,45,0,14.83794922,16500.0,8,0,1,0,3.0
83081,0,0.35421435100000004,64,0,0.076467765,6250.0,4,0,0,0,1.0
100599,0,0.18259159600000002,54,0,0.345765027,7319.0,7,0,2,0,1.0
70649,0,0.202234303,57,0,0.24706314199999999,5447.0,14,0,2,0,2.0
47904,0,0.38382099799999997,59,0,0.612692893,4600.0,9,0,1,0,0.0
111669,1,0.865172087,49,7,0.291270873,10000.0,16,4,2,3,0.0
71749,0,0.022814402,68,0,0.10934453300000001,6666.0,10,0,0,0,0.0
7898,0,0.347805779,51,0,0.787148594,3983.0,7,0,1,0,2.0
143641,0,0.567938129,66,1,3237.0,,16,0,1,0,2.0
30526,0,0.014406873999999998,61,0,22.0,,5,0,0,0,0.0
82300,0,0.36192553299999997,62,1,0.35944618700000003,16900.0,16,0,2,0,3.0
41231,0,0.074697913,56,0,0.5513359720000001,8083.0,14,0,4,0,2.0
120625,1,0.9411385259999999,28,0,0.308996089,2300.0,4,1,0,0,0.0
120799,0,0.8972114259999999,86,0,0.247379455,6677.0,14,0,0,0,0.0
112693,0,0.520903866,35,0,0.586926043,5705.0,13,0,2,0,2.0
62870,0,0.48533755,56,0,1.07996446,2250.0,13,0,1,0,0.0
17490,0,0.34463865299999996,57,0,0.217852143,15000.0,10,0,2,0,1.0
68354,0,0.28587746,60,0,0.216358839,7200.0,12,0,0,0,1.0
104422,0,0.0044410429999999996,62,0,1269.0,,14,0,1,0,0.0
27424,0,0.08683329599999999,43,0,0.5242484279999999,11608.0,18,0,3,0,2.0
10319,0,0.064538978,59,0,0.264425973,8300.0,8,0,1,0,1.0
20730,0,0.0,74,0,2311.0,,6,0,1,0,
55515,0,0.052791975,33,0,0.5474324110000001,6250.0,9,0,2,0,0.0
16853,0,0.0323967,65,0,0.129959357,10333.0,18,0,2,0,1.0
145627,0,0.7612493379999999,63,0,0.47051152,6900.0,9,0,2,0,1.0
66669,1,0.553784861,55,0,1261.0,,4,0,1,2,0.0
86218,0,0.002749984,66,0,2394.0,,23,0,1,0,0.0
110215,0,0.855714505,62,0,2695.0,,6,0,2,1,0.0
19454,0,0.028130272,59,0,0.316816817,3995.0,7,0,1,0,0.0
117401,0,0.19279036,42,0,0.340255345,6500.0,11,0,1,0,2.0
24724,0,0.253030753,31,0,0.44916406700000006,12500.0,12,0,2,0,0.0
121794,0,0.11131304,26,0,0.10272071099999999,1800.0,2,0,0,0,0.0
116349,0,0.738417439,44,0,0.2920511,2817.0,4,0,1,0,1.0
73487,0,0.020207732,74,0,1365.0,,6,0,1,0,0.0
148818,0,0.9999998999999999,36,0,0.689006467,1700.0,3,0,0,0,1.0
13949,0,0.136504127,58,0,0.450629114,12000.0,10,0,3,0,1.0
109717,1,0.578842315,47,0,1460.0,,2,0,1,0,0.0
94892,0,0.09113696800000001,57,0,0.38623415899999997,8600.0,15,0,3,0,0.0
133471,0,0.59902729,31,0,0.11038233900000001,6250.0,14,0,0,0,0.0
39144,0,0.009951799999999998,64,0,0.256249107,7000.0,4,0,1,0,0.0
7685,0,0.036808792,54,0,0.038531443,2750.0,13,0,0,0,1.0
113286,0,0.004955445,74,0,0.18592563,2500.0,13,0,1,0,0.0
88066,0,0.815396839,53,0,0.145304438,4844.0,5,0,0,0,3.0
50612,0,0.094411286,38,0,0.424780803,4333.0,6,0,1,0,2.0
45430,0,0.31577379699999997,39,0,0.272711601,5800.0,4,0,1,0,0.0
2755,0,0.034043107999999996,63,0,0.075630252,9519.0,9,0,0,0,0.0
66189,0,0.003620496,54,0,0.9824814009999999,4166.0,18,0,2,0,3.0
116328,0,0.6971975009999999,57,0,0.347617141,7490.0,12,0,1,0,1.0
116962,0,0.094905095,39,1,0.073902178,2800.0,3,0,0,0,0.0
98628,0,0.089487662,65,0,0.286345838,15833.0,16,0,2,0,0.0
4153,0,0.089535259,65,0,2820.0,,16,0,1,0,0.0
141105,0,0.42632483200000004,36,0,0.328667833,4000.0,16,0,0,0,3.0
77380,0,0.034822163999999996,82,0,33.0,,12,0,0,0,
40454,0,0.9999998999999999,39,0,0.359234395,7000.0,3,0,2,0,5.0
20470,0,0.499666889,43,0,0.302075327,1300.0,4,0,0,0,3.0
148747,0,0.300223612,59,2,1.254419677,1300.0,11,0,1,0,0.0
10226,0,0.791041792,33,0,0.20274023300000002,5400.0,3,1,1,0,2.0
40079,0,0.039232373,42,0,0.0032139029999999997,8400.0,3,0,0,0,2.0
126707,1,0.0,42,1,0.232368817,11300.0,4,0,1,2,2.0
95646,0,0.8691775690000001,52,0,0.517241379,5480.0,8,0,1,0,4.0
125728,0,0.0028715,46,2,0.7907224740000001,3750.0,9,0,2,0,2.0
121429,0,0.062025803,72,0,1431.0,,4,0,1,0,
37503,0,0.36220164299999996,25,0,0.148839842,5300.0,9,0,0,0,0.0
16961,0,0.158001419,45,0,0.318383088,7000.0,8,0,1,0,0.0
117209,0,0.36532309700000004,53,0,2715.0,,9,0,1,0,0.0
58081,0,0.555405342,65,0,0.64330413,4793.0,15,0,2,0,3.0
148946,0,0.255938963,79,0,0.566354944,9516.0,5,0,2,0,0.0
143526,0,0.402797595,62,0,0.332039994,6700.0,9,0,1,0,0.0
19415,0,0.021499367999999998,78,1,21.0,,9,0,0,0,0.0
133059,0,0.002527536,56,0,0.126195836,7107.0,11,1,0,0,2.0
26564,0,0.9999998999999999,52,0,880.0,,2,0,1,0,0.0
143923,0,0.248730964,24,0,0.69183922,820.0,5,0,0,0,0.0
97656,0,0.594752454,45,0,0.487394958,3450.0,8,0,1,0,2.0
92999,0,0.284251551,54,2,0.220051997,15000.0,20,0,1,0,2.0
138255,0,0.049987502999999996,74,0,0.000553812,10833.0,2,0,0,0,0.0
30245,0,0.123690274,44,0,0.25358763100000004,10800.0,5,0,2,0,5.0
68780,0,0.9364538590000001,49,2,0.079913295,6919.0,5,0,0,0,1.0
98202,0,0.077158801,69,0,0.025088338999999998,2829.0,4,0,0,0,0.0
66804,1,0.641910444,41,1,0.3156379,20833.0,11,0,3,0,0.0
99887,0,0.014759743,64,0,31.0,0.0,7,0,0,0,0.0
83967,0,0.540444698,62,0,0.49857201100000004,4901.0,8,0,1,0,1.0
72808,0,0.010908099,62,1,0.000437956,6849.0,3,0,0,0,0.0
54089,0,0.741690498,54,0,0.552005517,8700.0,12,0,2,0,1.0
135682,0,0.037854752,54,0,0.845064556,2400.0,5,0,1,0,1.0
114697,0,0.052265003,77,0,648.0,,11,0,1,0,0.0
110291,0,0.069344201,51,1,0.29337725,8500.0,8,0,1,0,2.0
49675,0,0.325144688,53,0,0.282747719,13916.0,7,0,1,0,3.0
79010,0,0.581242416,63,0,2858.0,,24,0,0,0,0.0
67848,0,0.010491956,58,0,0.44391836700000004,6124.0,15,0,2,0,1.0
145919,0,0.006462600000000001,76,0,0.001080789,3700.0,4,0,0,0,0.0
76975,0,0.003393101,46,0,0.58269066,3500.0,8,0,2,0,0.0
113899,0,0.409324787,46,0,0.3255,5999.0,13,1,1,0,2.0
138100,0,0.00153265,60,0,0.09430366300000001,14166.0,12,0,1,0,0.0
137347,0,0.010099748,71,0,0.001142748,10500.0,2,0,0,0,0.0
98061,0,0.0,81,3,0.117176565,5000.0,12,1,1,1,0.0
149464,0,0.37810685899999996,41,0,0.379946486,7100.0,14,0,2,0,0.0
119819,0,0.099123565,70,0,35.0,,4,0,0,0,0.0
143670,1,1.079904433,38,4,0.374303591,11666.0,9,0,2,2,3.0
53483,0,0.0,38,0,0.197560488,5000.0,3,0,0,0,4.0
110656,0,0.1424578,65,0,0.013258438,59282.0,4,0,0,0,0.0
74783,0,0.0,57,1,885.0,,9,0,1,0,0.0
57907,0,0.201102082,49,0,0.382431071,10916.0,12,0,2,0,1.0
126002,0,0.961399592,47,0,0.528651612,7660.0,9,0,1,0,1.0
45076,0,0.147879095,80,0,0.11842105300000001,5699.0,13,0,0,1,0.0
141334,0,0.545019998,48,1,0.28754618600000004,4600.0,6,0,0,0,2.0
60357,0,0.075825567,47,0,592.0,,9,0,0,0,2.0
83838,0,0.37241230200000003,30,0,0.925863724,4167.0,6,0,2,0,0.0
32466,0,0.0,80,0,0.000150353,6650.0,3,0,0,0,0.0
4409,0,0.41798221399999996,45,0,2332.0,,4,0,1,0,0.0
117749,0,0.560813062,61,0,0.067878788,5774.0,5,0,0,0,0.0
76005,0,0.015499354,67,0,0.09215705099999999,10416.0,5,0,1,0,1.0
114763,0,0.946866643,44,2,0.002459085,440000.0,2,0,0,1,0.0
145828,0,0.040472044,43,0,2590.0,,8,0,1,0,0.0
138337,0,0.039533061,79,0,0.30202730699999997,4833.0,6,0,2,0,0.0
105840,0,0.393481395,57,0,0.459086294,4924.0,12,0,2,0,0.0
130184,0,0.014488202,55,0,0.009765219,4812.0,15,0,0,0,0.0
107740,0,1.003177734,58,1,0.64058911,7400.0,14,0,2,0,1.0
108455,0,0.046134749,39,1,0.929257978,2600.0,11,0,1,0,1.0
72563,0,0.258155201,32,2,0.579613591,1500.0,9,0,0,1,0.0
43329,0,0.03039962,64,0,0.213324913,15834.0,9,0,1,0,1.0
47151,0,0.009979304,58,0,0.31272793600000004,5483.0,5,0,1,0,1.0
25667,0,0.368440189,38,0,2625.0,,5,0,1,0,1.0
82128,0,0.33350046,42,0,0.372078061,4662.0,6,0,2,0,5.0
30679,0,0.678676471,51,2,0.138715321,4000.0,5,0,0,0,0.0
27118,0,0.253413862,39,0,0.575738916,6495.0,11,0,3,0,3.0
62002,0,0.256374363,29,0,0.45515134700000004,3600.0,6,0,2,0,0.0
100833,0,0.768683274,38,1,0.384567737,11300.0,7,0,1,0,2.0
64265,0,0.172565487,34,0,25.0,,1,0,0,0,0.0
895,0,0.011505437,52,0,0.274253271,4050.0,9,0,1,0,0.0
57981,0,0.517463584,62,0,0.453668988,5600.0,9,0,2,0,0.0
134272,0,0.008373643,65,0,0.001384402,4333.0,4,0,0,0,0.0
27893,0,0.0,59,0,0.0,,2,0,0,0,0.0
125076,0,1.0076040609999999,51,1,0.457203615,5642.0,9,0,1,0,0.0
71673,0,0.23296605,46,0,0.067314615,8333.0,12,0,0,0,2.0
61322,0,0.230331846,62,0,1366.0,,3,0,1,0,0.0
90338,0,0.161167766,41,0,0.317652844,6100.0,5,0,2,0,0.0
