step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
50,'C1014347664','6','M','28007','M348934600','28007','es_transportation',37.29,0
30,'C1552608695','6','F','28007','M1823072687','28007','es_transportation',14.41,0
68,'C1215446912','2','F','28007','M855959430','28007','es_hyper',77.36,0
148,'C356873706','3','M','28007','M348934600','28007','es_transportation',0.12,0
29,'C864725258','5','F','28007','M348934600','28007','es_transportation',13.32,0
51,'C2129810887','4','F','28007','M923029380','28007','es_home',228.86,1
132,'C2145337724','3','F','28007','M348934600','28007','es_transportation',11.99,0
178,'C1948728559','5','F','28007','M1823072687','28007','es_transportation',20.13,0
116,'C202531238','4','F','28007','M1823072687','28007','es_transportation',15.15,0
148,'C663226052','3','F','28007','M1823072687','28007','es_transportation',33.71,0
175,'C458379262','5','F','28007','M1823072687','28007','es_transportation',47.48,0
135,'C837113913','1','M','28007','M1823072687','28007','es_transportation',30.49,0
86,'C1887082660','2','M','28007','M1823072687','28007','es_transportation',14.16,0
68,'C667215072','3','F','28007','M1823072687','28007','es_transportation',61.66,0
91,'C529952024','2','M','28007','M1823072687','28007','es_transportation',12.47,0
173,'C1344489848','4','F','28007','M1823072687','28007','es_transportation',37.34,0
17,'C1630887376','4','F','28007','M348934600','28007','es_transportation',2.15,0
61,'C71938921','2','M','28007','M348934600','28007','es_transportation',32.24,0
44,'C183270065','0','F','28007','M348934600','28007','es_transportation',12.39,0
105,'C1463141739','3','M','28007','M1823072687','28007','es_transportation',43.38,0
94,'C1037161656','2','F','28007','M348934600','28007','es_transportation',16.89,0
74,'C1187979419','2','F','28007','M348934600','28007','es_transportation',20.25,0
56,'C1223439629','4','M','28007','M855959430','28007','es_hyper',24.17,0
65,'C751786199','6','M','28007','M1823072687','28007','es_transportation',29.05,0
144,'C612045723','5','F','28007','M1053599405','28007','es_health',69.56,0
29,'C2012683959','2','F','28007','M1823072687','28007','es_transportation',38.01,0
45,'C1164613439','2','M','28007','M348934600','28007','es_transportation',67.48,0
140,'C1312615175','4','F','28007','M1823072687','28007','es_transportation',8.26,0
84,'C1607867760','4','F','28007','M348934600','28007','es_transportation',2.09,0
36,'C278409847','4','F','28007','M348934600','28007','es_transportation',34.82,0
36,'C64700533','3','F','28007','M1823072687','28007','es_transportation',33.0,0
26,'C168710517','4','F','28007','M348934600','28007','es_transportation',53.94,0
144,'C1612798177','3','F','28007','M85975013','28007','es_food',42.6,0
55,'C996804095','3','M','28007','M1823072687','28007','es_transportation',50.45,0
101,'C210563051','3','M','28007','M1823072687','28007','es_transportation',5.69,0
77,'C102010508','2','F','28007','M1823072687','28007','es_transportation',58.45,0
143,'C342410301','3','F','28007','M348934600','28007','es_transportation',34.25,0
49,'C409331076','4','M','28007','M348934600','28007','es_transportation',4.51,0
145,'C897883896','2','F','28007','M1823072687','28007','es_transportation',23.39,0
85,'C459123820','2','M','28007','M1823072687','28007','es_transportation',47.24,0
58,'C639558755','3','M','28007','M348934600','28007','es_transportation',23.52,0
87,'C1887326984','2','F','28007','M1823072687','28007','es_transportation',25.39,0
81,'C1561544871','1','M','28007','M348934600','28007','es_transportation',22.03,0
90,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',11.32,0
160,'C1413412440','2','F','28007','M1823072687','28007','es_transportation',4.55,0
9,'C1385406679','2','M','28007','M348934600','28007','es_transportation',31.53,0
114,'C741680636','4','M','28007','M348934600','28007','es_transportation',0.18,0
169,'C855978131','3','F','28007','M1823072687','28007','es_transportation',17.15,0
48,'C1844076143','2','M','28007','M1823072687','28007','es_transportation',11.13,0
57,'C1533572842','4','F','28007','M348934600','28007','es_transportation',41.59,0
93,'C2003246685','2','M','28007','M348934600','28007','es_transportation',0.5,0
88,'C267009229','3','F','28007','M1823072687','28007','es_transportation',45.33,0
143,'C1944646841','1','F','28007','M1913465890','28007','es_health',10.56,0
174,'C1791750813','3','F','28007','M1823072687','28007','es_transportation',46.23,0
172,'C2075699398','3','F','28007','M1823072687','28007','es_transportation',48.99,0
46,'C679458582','4','F','28007','M348934600','28007','es_transportation',5.53,0
2,'C1681589600','2','F','28007','M1823072687','28007','es_transportation',0.31,0
50,'C1744858817','6','M','28007','M348934600','28007','es_transportation',48.44,0
170,'C2117552812','1','F','28007','M1823072687','28007','es_transportation',9.83,0
94,'C1158875335','3','M','28007','M348934600','28007','es_transportation',17.6,0
120,'C812882942','1','F','28007','M1823072687','28007','es_transportation',10.05,0
145,'C601235628','4','F','28007','M348934600','28007','es_transportation',43.26,0
49,'C936786093','5','F','28007','M348934600','28007','es_transportation',25.3,0
39,'C458379262','5','F','28007','M348934600','28007','es_transportation',12.79,0
89,'C512783217','2','M','28007','M1823072687','28007','es_transportation',28.02,0
46,'C1148364854','5','F','28007','M1823072687','28007','es_transportation',50.44,0
175,'C1020019215','4','F','28007','M1535107174','28007','es_wellnessandbeauty',3.27,0
166,'C1527362143','6','M','28007','M1823072687','28007','es_transportation',38.89,0
30,'C404536294','3','F','28007','M348934600','28007','es_transportation',18.67,0
72,'C1020192133','3','M','28007','M348934600','28007','es_transportation',18.87,0
47,'C2140473917','3','F','28007','M1823072687','28007','es_transportation',35.32,0
110,'C1060270098','3','M','28007','M348934600','28007','es_transportation',15.77,0
6,'C1735920391','4','F','28007','M348934600','28007','es_transportation',36.15,0
38,'C195373250','3','M','28007','M348934600','28007','es_transportation',40.34,0
70,'C944711585','1','M','28007','M348934600','28007','es_transportation',20.71,0
89,'C897057254','2','F','28007','M1823072687','28007','es_transportation',6.01,0
34,'C648467088','2','M','28007','M1823072687','28007','es_transportation',54.51,0
23,'C235397460','2','M','28007','M1823072687','28007','es_transportation',7.23,0
7,'C1156885344','4','M','28007','M348934600','28007','es_transportation',8.25,0
81,'C971838371','4','F','28007','M85975013','28007','es_food',44.89,0
169,'C1068772542','1','M','28007','M348934600','28007','es_transportation',19.19,0
45,'C1175419672','2','M','28007','M1823072687','28007','es_transportation',1.07,0
57,'C1648082819','3','M','28007','M1823072687','28007','es_transportation',91.77,0
47,'C46027917','5','F','28007','M348934600','28007','es_transportation',37.33,0
143,'C1297329735','2','F','28007','M209847108','28007','es_wellnessandbeauty',57.12,0
67,'C980876590','2','F','28007','M1823072687','28007','es_transportation',48.23,0
174,'C824256643','3','F','28007','M85975013','28007','es_food',67.89,0
8,'C1465698425','2','M','28007','M348934600','28007','es_transportation',18.53,0
110,'C1236503001','2','F','28007','M1823072687','28007','es_transportation',26.55,0
14,'C1177396126','2','M','28007','M348934600','28007','es_transportation',16.59,0
141,'C1414374774','5','M','28007','M1823072687','28007','es_transportation',39.55,0
178,'C1415998962','2','F','28007','M348934600','28007','es_transportation',37.62,0
66,'C1948527523','5','M','28007','M1823072687','28007','es_transportation',19.3,0
141,'C85945497','4','F','28007','M1823072687','28007','es_transportation',12.76,0
124,'C1362652272','4','F','28007','M348934600','28007','es_transportation',20.7,0
55,'C1389003663','3','F','28007','M348934600','28007','es_transportation',26.41,0
27,'C1415571957','2','M','28007','M348934600','28007','es_transportation',34.64,0
37,'C957771834','4','M','28007','M1823072687','28007','es_transportation',15.21,0
34,'C1255231772','2','F','28007','M348934600','28007','es_transportation',23.16,0
36,'C940143351','4','M','28007','M85975013','28007','es_food',7.42,0
110,'C1893753407','2','F','28007','M1823072687','28007','es_transportation',69.15,0
114,'C1837295173','2','M','28007','M348934600','28007','es_transportation',64.69,0
154,'C949116847','3','M','28007','M1823072687','28007','es_transportation',45.04,0
43,'C859276623','4','F','28007','M85975013','28007','es_food',37.08,0
166,'C1690988973','1','F','28007','M1823072687','28007','es_transportation',43.55,0
17,'C607479057','3','F','28007','M1823072687','28007','es_transportation',12.82,0
32,'C284165615','3','F','28007','M348934600','28007','es_transportation',23.76,0
166,'C1132565589','4','F','28007','M1823072687','28007','es_transportation',36.95,0
71,'C891364505','3','F','28007','M1823072687','28007','es_transportation',25.75,0
160,'C1935661715','2','M','28007','M348934600','28007','es_transportation',0.32,0
53,'C423250256','4','F','28007','M933210764','28007','es_sportsandtoys',13.24,0
120,'C1433318702','5','M','28007','M1823072687','28007','es_transportation',65.14,0
17,'C1522289895','3','F','28007','M348934600','28007','es_transportation',16.12,0
171,'C251875213','2','M','28007','M2011752106','28007','es_hotelservices',50.54,0
160,'C439977323','1','M','28007','M1823072687','28007','es_transportation',17.22,0
33,'C1562537029','5','F','28007','M348934600','28007','es_transportation',50.49,0
80,'C597122637','4','M','28007','M348934600','28007','es_transportation',11.67,0
34,'C813128680','2','M','28007','M1823072687','28007','es_transportation',28.46,0
79,'C366069783','4','F','28007','M1823072687','28007','es_transportation',33.67,0
16,'C1224222502','1','M','28007','M348934600','28007','es_transportation',11.63,0
73,'C250546729','4','M','28007','M1823072687','28007','es_transportation',57.98,0
100,'C861479162','3','F','28007','M1823072687','28007','es_transportation',11.3,0
88,'C1740186506','3','M','28007','M1823072687','28007','es_transportation',42.62,0
13,'C1273015960','2','M','28007','M855959430','28007','es_hyper',36.45,0
97,'C332239974','5','M','28007','M1946091778','28007','es_wellnessandbeauty',76.54,0
102,'C1790520611','3','F','28007','M1823072687','28007','es_transportation',25.84,0
176,'C2115344024','3','M','28007','M1823072687','28007','es_transportation',11.53,0
58,'C1884342559','2','F','28007','M1823072687','28007','es_transportation',44.17,0
139,'C1516006997','2','M','28007','M1823072687','28007','es_transportation',7.92,0
25,'C344259725','3','M','28007','M348934600','28007','es_transportation',14.54,0
89,'C892943299','3','F','28007','M1823072687','28007','es_transportation',3.72,0
40,'C1971105040','3','M','28007','M1823072687','28007','es_transportation',36.49,0
108,'C38227648','2','M','28007','M1823072687','28007','es_transportation',10.28,0
142,'C1205257074','1','F','28007','M1823072687','28007','es_transportation',24.41,0
21,'C1879341237','4','M','28007','M348934600','28007','es_transportation',0.39,0
95,'C686064678','2','F','28007','M85975013','28007','es_food',96.32,0
166,'C447509116','3','M','28007','M348934600','28007','es_transportation',43.42,0
50,'C1082769360','4','M','28007','M1649169323','28007','es_sportsandtoys',76.17,0
24,'C1008918174','3','F','28007','M980657600','28007','es_sportsandtoys',134.95,0
64,'C586511331','5','F','28007','M348934600','28007','es_transportation',4.03,0
130,'C1214229415','4','F','28007','M1823072687','28007','es_transportation',43.02,0
68,'C872112161','2','M','28007','M85975013','28007','es_food',43.23,0
156,'C1670883164','6','F','28007','M85975013','28007','es_food',4.53,0
109,'C1460082550','6','F','28007','M1823072687','28007','es_transportation',52.61,0
96,'C824256643','3','F','28007','M1649169323','28007','es_sportsandtoys',99.04,0
37,'C1135201785','4','M','28007','M348934600','28007','es_transportation',29.06,0
68,'C450584964','2','F','28007','M348934600','28007','es_transportation',23.44,0
14,'C859628493','3','F','28007','M348934600','28007','es_transportation',0.04,0
144,'C39112485','6','F','28007','M1416436880','28007','es_tech',104.75,0
156,'C567897093','2','M','28007','M1823072687','28007','es_transportation',51.86,0
4,'C399875163','2','M','28007','M348934600','28007','es_transportation',44.55,0
83,'C1903765775','3','M','28007','M348934600','28007','es_transportation',42.14,0
44,'C269960003','1','M','28007','M348934600','28007','es_transportation',23.42,0
13,'C1078596280','6','F','28007','M1823072687','28007','es_transportation',26.79,0
162,'C1238755034','4','M','28007','M348934600','28007','es_transportation',19.31,0
156,'C746599731','2','F','28007','M1788569036','28007','es_sportsandtoys',84.41,0
166,'C481773197','4','F','28007','M1823072687','28007','es_transportation',11.09,0
6,'C471166875','1','M','28007','M348934600','28007','es_transportation',33.71,0
168,'C123366357','4','M','28007','M1823072687','28007','es_transportation',24.98,0
80,'C1196808546','2','F','28007','M85975013','28007','es_food',3.45,0
118,'C1687751654','3','M','28007','M1823072687','28007','es_transportation',13.0,0
120,'C1487582791','3','M','28007','M1823072687','28007','es_transportation',23.04,0
109,'C1876476635','2','M','28007','M1823072687','28007','es_transportation',23.64,0
34,'C1564260047','3','F','28007','M348934600','28007','es_transportation',19.18,0
44,'C281893917','3','M','28007','M85975013','28007','es_food',60.22,0
167,'C1812935919','5','M','28007','M1823072687','28007','es_transportation',11.88,0
153,'C1158646143','3','M','28007','M348934600','28007','es_transportation',3.17,0
161,'C1988407051','5','M','28007','M1823072687','28007','es_transportation',28.76,0
82,'C1798103026','4','F','28007','M348934600','28007','es_transportation',30.39,0
