SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.7818145459999999,43,0,"(0.00367, 0.00468]",4750.0,5,0,1,0,2.0
0,0.112679702,54,0,"(0.000309, 0.00134]",2167.0,3,0,0,0,0.0
0,0.2854356,70,0,"(0.00287, 0.00367]",7000.0,13,0,1,0,1.0
0,0.415003498,43,0,"(0.000309, 0.00134]",6624.0,8,0,0,0,2.0
0,0.040436823,74,0,"(0.00367, 0.00468]",3200.0,4,0,1,0,0.0
0,0.078884387,44,0,"(0.00214, 0.00287]",4220.0,5,0,1,0,3.0
0,0.039943481,37,0,"(0.00367, 0.00468]",4150.0,6,0,2,0,0.0
0,0.7235976,62,0,"(0.00367, 0.00468]",8935.0,14,0,3,0,1.0
0,0.002920542,47,0,"(-0.001, 0.000309]",5000.0,4,0,0,0,0.0
0,1.013496626,31,0,"(0.00649, 0.04]",1428.0,6,0,1,0,1.0
0,0.062475777,78,0,"(0.04, 12.67]",,1,0,0,0,
0,0.045838166,49,0,"(0.04, 12.67]",,1,0,0,0,
0,0.154884512,43,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.031570365,49,0,"(12.67, 3296.64]",,15,0,1,0,0.0
0,0.413524239,48,0,"(0.00134, 0.00214]",22592.0,8,0,2,0,3.0
0,1.079681275,29,1,"(0.00367, 0.00468]",2000.0,5,3,0,0,0.0
1,0.88205439,58,0,"(0.04, 12.67]",527.0,13,0,3,0,0.0
0,0.009146703,49,0,"(0.04, 12.67]",,9,0,0,0,0.0
0,0.199171809,64,1,"(0.00287, 0.00367]",16500.0,12,0,1,0,2.0
0,0.004927921,45,0,"(0.000309, 0.00134]",6600.0,6,0,0,0,3.0
0,0.329063678,63,0,"(0.00287, 0.00367]",13750.0,13,0,3,0,1.0
0,0.147576029,42,0,"(0.00649, 0.04]",2200.0,10,0,1,0,1.0
0,0.13827913,44,0,"(0.00287, 0.00367]",3783.0,2,0,1,0,3.0
0,0.125526472,49,0,"(0.00214, 0.00287]",9249.0,10,0,2,0,0.0
0,0.021229379,71,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.102970974,60,0,"(12.67, 3296.64]",1.0,10,0,1,0,0.0
0,0.008639309,84,0,"(-0.001, 0.000309]",7630.0,3,0,0,0,0.0
0,0.6016998579999999,41,0,"(0.00287, 0.00367]",3094.0,4,0,0,0,0.0
0,0.048269599,42,0,"(0.00649, 0.04]",3600.0,15,0,2,0,1.0
0,0.617039543,35,0,"(0.00134, 0.00214]",4500.0,5,0,0,0,0.0
0,0.5551794529999999,50,1,"(12.67, 3296.64]",,9,0,2,0,
0,0.315875882,51,0,"(0.00468, 0.00649]",2838.0,9,0,1,0,0.0
0,0.9999999,43,1,"(0.04, 12.67]",,0,0,0,0,0.0
0,0.053028695999999986,65,0,"(0.00367, 0.00468]",6210.0,10,0,2,0,0.0
0,0.040585848,84,0,"(0.04, 12.67]",,5,0,1,0,
0,0.047550819,46,0,"(0.00468, 0.00649]",5644.0,15,0,2,0,2.0
1,0.829349586,53,1,"(0.04, 12.67]",,18,0,0,0,0.0
0,0.010922237,83,0,"(0.04, 12.67]",,2,0,1,0,0.0
0,0.100474596,50,0,"(0.00134, 0.00214]",7214.0,10,0,0,0,2.0
0,0.6463922679999999,51,0,"(0.00134, 0.00214]",8000.0,4,0,1,0,1.0
0,0.0,88,0,"(-0.001, 0.000309]",,3,0,0,0,
0,0.413927088,61,0,"(0.000309, 0.00134]",6900.0,5,1,0,0,1.0
0,0.127070887,40,0,"(0.000309, 0.00134]",6400.0,9,0,0,0,1.0
0,0.012944205,78,0,"(0.04, 12.67]",,11,0,1,0,0.0
0,0.327829546,55,0,"(-0.001, 0.000309]",6418.0,6,0,0,0,6.0
0,0.4148846570000001,52,0,"(0.00649, 0.04]",3473.0,16,0,2,0,1.0
0,0.0,63,0,"(12.67, 3296.64]",,7,0,1,0,0.0
0,0.016819663999999998,47,0,"(0.00367, 0.00468]",12672.0,8,0,2,0,0.0
1,0.892981336,33,4,"(0.00134, 0.00214]",8300.0,7,2,0,1,0.0
0,0.0280939,40,0,"(12.67, 3296.64]",,4,0,1,0,0.0
0,0.959040959,36,1,"(0.00649, 0.04]",6400.0,7,0,1,0,1.0
0,0.143842912,81,0,"(0.000309, 0.00134]",10500.0,24,0,2,0,0.0
0,0.0,26,0,"(0.00214, 0.00287]",2000.0,5,0,0,0,0.0
0,0.408659459,73,0,"(0.00468, 0.00649]",6333.0,11,0,3,0,0.0
1,0.9999999,62,0,"(0.000309, 0.00134]",3017.0,2,1,0,0,1.0
0,0.449497315,60,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.118191443,42,0,"(0.00468, 0.00649]",5350.0,11,0,1,0,2.0
0,0.017156341000000002,47,0,"(0.00214, 0.00287]",3250.0,8,0,1,0,2.0
0,0.102718174,39,0,"(0.00214, 0.00287]",5000.0,7,0,1,0,1.0
0,0.0,64,0,"(0.00649, 0.04]",1054.0,5,0,0,0,0.0
0,0.059547107,54,0,"(0.00214, 0.00287]",16666.0,7,0,1,0,0.0
0,0.682850702,65,0,"(0.00468, 0.00649]",2200.0,9,0,1,0,1.0
0,0.703843544,55,1,"(0.00649, 0.04]",6100.0,14,1,3,0,0.0
1,0.869328494,40,1,"(0.00468, 0.00649]",4800.0,6,0,1,0,2.0
0,0.17921396,30,0,"(0.00134, 0.00214]",4833.0,7,0,0,0,0.0
0,0.291209738,30,0,"(0.00287, 0.00367]",2572.0,21,0,0,0,0.0
0,0.922153892,52,1,"(0.00367, 0.00468]",9000.0,8,0,1,0,1.0
1,1.141860298,49,1,"(0.00649, 0.04]",3536.0,8,0,1,1,1.0
0,0.0,31,0,"(0.000309, 0.00134]",4500.0,10,0,0,0,0.0
0,0.082396317,45,0,"(0.000309, 0.00134]",7450.0,16,0,1,0,3.0
0,0.331690042,52,0,"(0.000309, 0.00134]",12050.0,5,0,0,0,2.0
0,0.012958164,24,0,"(0.00649, 0.04]",,4,0,0,0,0.0
0,0.167286139,57,0,"(0.00468, 0.00649]",4021.0,10,0,1,0,1.0
0,0.028424511,82,0,"(0.04, 12.67]",,2,0,1,0,
0,0.596984936,58,0,"(0.00649, 0.04]",6347.0,12,0,2,0,0.0
0,0.047512272,82,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.9999999,56,0,"(0.00214, 0.00287]",2741.0,3,0,0,0,1.0
0,0.024889603,50,0,"(12.67, 3296.64]",,6,0,2,0,0.0
1,0.006883704,44,1,"(0.00214, 0.00287]",9666.0,12,0,1,0,5.0
0,0.081390169,66,0,"(0.00214, 0.00287]",20300.0,17,0,2,0,0.0
1,0.658843981,61,0,"(0.04, 12.67]",,6,1,0,0,0.0
0,0.013839109,49,0,"(-0.001, 0.000309]",5000.0,11,0,0,0,0.0
0,0.6733653559999999,36,0,"(0.00468, 0.00649]",4500.0,12,2,1,0,2.0
0,0.036269005,68,0,"(0.00134, 0.00214]",7083.0,11,0,1,0,1.0
0,0.29935829,51,0,"(0.00134, 0.00214]",10000.0,9,0,0,0,3.0
0,0.31115972,52,0,"(0.00367, 0.00468]",11332.0,10,0,2,0,1.0
0,0.033664781,68,0,"(0.00468, 0.00649]",2582.0,10,0,1,0,0.0
0,0.195218007,69,0,"(0.00287, 0.00367]",9679.0,14,0,2,0,0.0
0,0.021271954,70,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.302066899,41,0,"(0.00367, 0.00468]",6100.0,11,0,1,0,2.0
0,0.467452355,42,0,"(0.00287, 0.00367]",8614.0,6,0,2,0,1.0
0,0.125317494,61,0,"(12.67, 3296.64]",,10,0,1,0,0.0
0,0.471565561,35,0,"(0.00367, 0.00468]",4533.0,6,0,2,0,0.0
0,0.750047197,27,0,"(0.00134, 0.00214]",3613.0,7,0,0,0,0.0
0,0.001103579,39,0,"(0.00649, 0.04]",4000.0,6,0,2,0,0.0
0,0.429682519,68,0,"(0.00649, 0.04]",3000.0,14,0,1,0,0.0
0,0.283461321,62,0,"(0.00214, 0.00287]",4266.0,7,0,0,0,0.0
0,0.028339741,61,0,"(0.00287, 0.00367]",2000.0,9,0,1,0,0.0
0,0.662247338,39,0,"(0.04, 12.67]",1.0,3,0,0,0,3.0
0,0.233048094,59,0,"(0.00214, 0.00287]",10500.0,14,0,2,0,0.0
0,0.06672023099999999,60,0,"(0.00367, 0.00468]",9600.0,13,0,2,0,1.0
0,0.194979254,57,0,"(0.00214, 0.00287]",11666.0,22,0,2,0,1.0
0,0.017185713999999998,50,0,"(0.000309, 0.00134]",6833.0,11,0,0,0,4.0
0,0.370274793,50,0,"(0.00468, 0.00649]",12511.0,11,0,2,0,2.0
0,0.965406919,55,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.112053652,61,0,"(0.00134, 0.00214]",12223.0,7,0,1,0,4.0
0,0.113766999,68,0,"(0.00649, 0.04]",2590.0,13,0,1,0,0.0
0,0.9999999,53,0,"(0.00287, 0.00367]",3900.0,8,0,0,0,2.0
0,0.150699873,24,0,"(-0.001, 0.000309]",6400.0,6,0,0,0,0.0
0,0.8851546709999999,66,0,"(0.00649, 0.04]",3605.0,6,0,2,0,0.0
0,0.014567266,42,0,"(0.00214, 0.00287]",2100.0,7,0,0,0,0.0
0,0.182502039,32,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.087196829,61,1,"(0.00468, 0.00649]",8000.0,13,0,4,0,0.0
0,0.9999999,23,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
0,0.044598726,27,0,"(0.00214, 0.00287]",6100.0,13,0,2,0,0.0
0,0.0,31,0,"(0.00134, 0.00214]",4300.0,6,0,0,0,3.0
0,0.041632811,60,0,"(0.00287, 0.00367]",14200.0,17,0,2,0,1.0
0,0.030384757,53,0,"(-0.001, 0.000309]",6147.0,9,0,0,0,1.0
0,0.9999999,67,0,"(-0.001, 0.000309]",,2,0,0,0,0.0
0,0.056196254,31,1,"(0.000309, 0.00134]",1800.0,6,0,0,0,0.0
0,0.45625729,35,0,"(0.00468, 0.00649]",3645.0,4,0,1,0,2.0
0,0.012394467,46,0,"(0.00468, 0.00649]",7100.0,6,0,4,0,0.0
0,0.5464535460000001,23,0,"(0.00649, 0.04]",820.0,3,0,0,0,0.0
0,0.244093898,58,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.16358003,49,0,"(0.00367, 0.00468]",7412.0,6,0,2,0,2.0
0,0.727893475,60,0,"(12.67, 3296.64]",,13,0,2,0,1.0
0,0.019582031,66,1,"(0.000309, 0.00134]",4250.0,19,0,0,0,1.0
0,0.9999999,56,0,"(0.04, 12.67]",,3,0,1,0,0.0
0,0.019676785,34,0,"(0.00468, 0.00649]",8333.0,9,0,2,0,2.0
0,0.059789175,32,0,"(0.000309, 0.00134]",6400.0,8,0,0,0,0.0
0,0.05822853,49,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.9999999,43,0,"(-0.001, 0.000309]",3100.0,0,1,0,1,2.0
0,0.15705446,34,0,"(0.00134, 0.00214]",3553.0,7,0,0,0,2.0
1,0.6477212920000001,49,2,"(0.00214, 0.00287]",5281.0,8,1,0,0,1.0
0,0.16938709300000002,48,0,"(-0.001, 0.000309]",3200.0,8,0,0,0,0.0
0,0.474919957,54,0,"(0.00214, 0.00287]",7170.0,9,0,1,0,0.0
0,0.161191594,41,0,"(0.00287, 0.00367]",5083.0,7,0,1,0,2.0
0,0.980364156,43,0,"(0.00367, 0.00468]",800.0,3,0,0,0,1.0
1,0.793047484,62,5,"(0.00287, 0.00367]",8250.0,18,0,1,0,0.0
0,0.017907463000000002,66,0,"(0.00649, 0.04]",2668.0,11,0,3,0,0.0
0,0.0,73,0,"(0.04, 12.67]",,5,0,1,0,0.0
0,0.024567325,38,0,"(0.000309, 0.00134]",6000.0,7,1,0,0,2.0
0,0.250593404,53,0,"(12.67, 3296.64]",,10,0,1,1,2.0
0,0.943400676,48,0,"(0.00468, 0.00649]",5000.0,4,0,1,0,3.0
0,0.0,75,0,"(0.04, 12.67]",,2,0,0,0,
0,0.029462247,77,0,"(0.00214, 0.00287]",4500.0,14,0,0,0,1.0
0,1.074770092,37,0,"(12.67, 3296.64]",,6,0,1,0,1.0
0,0.006995461,67,0,"(0.00214, 0.00287]",3450.0,8,0,0,0,0.0
0,0.874395867,61,0,"(12.67, 3296.64]",,6,0,1,0,2.0
0,0.348493777,47,0,"(0.00649, 0.04]",8000.0,12,0,3,0,2.0
1,0.416652301,40,0,"(0.00287, 0.00367]",1977.0,6,0,0,0,2.0
0,0.190258151,48,0,"(0.00367, 0.00468]",1600.0,8,0,0,0,0.0
0,0.004217021,58,0,"(0.00367, 0.00468]",3340.0,14,0,1,0,0.0
0,0.0,77,0,"(0.04, 12.67]",,4,0,0,0,
1,0.0,36,1,"(0.00649, 0.04]",3600.0,7,0,2,0,0.0
0,0.965210955,45,0,"(0.00214, 0.00287]",3175.0,12,0,0,3,3.0
0,0.0,52,1,"(-0.001, 0.000309]",,3,0,0,0,0.0
0,0.14781966,47,0,"(0.00214, 0.00287]",10653.0,7,0,1,0,4.0
0,0.10045877,35,0,"(0.000309, 0.00134]",5563.0,4,0,0,0,0.0
0,0.026596853,72,0,"(0.000309, 0.00134]",12556.0,15,0,1,0,1.0
0,0.312036788,51,3,"(0.00367, 0.00468]",8000.0,29,0,2,0,2.0
0,0.142025736,66,0,"(0.00367, 0.00468]",5000.0,18,1,1,0,2.0
0,0.477335392,73,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.03229677,59,0,"(-0.001, 0.000309]",10500.0,3,0,0,0,0.0
0,0.228984734,35,0,"(0.00134, 0.00214]",7233.0,5,0,0,0,4.0
0,0.009643521,43,0,"(0.00134, 0.00214]",12000.0,8,0,1,0,1.0
0,0.052207608,49,0,"(0.00287, 0.00367]",5000.0,8,0,1,0,1.0
0,0.336134454,54,0,"(0.00214, 0.00287]",6258.0,9,0,2,0,1.0
0,0.0,30,0,"(12.67, 3296.64]",,5,0,1,0,2.0
0,0.497126848,76,0,"(0.00287, 0.00367]",6200.0,11,0,1,0,0.0
0,0.9999999,43,1,"(0.00214, 0.00287]",4536.0,6,2,1,2,1.0
0,0.0473599,68,0,"(0.000309, 0.00134]",13749.0,7,0,1,0,0.0
0,0.195211962,59,0,"(12.67, 3296.64]",,12,0,2,0,0.0
0,0.152184782,30,0,"(0.00214, 0.00287]",5180.0,7,0,0,0,1.0
0,0.0,37,0,"(0.00649, 0.04]",4500.0,3,0,2,0,2.0
0,0.112591552,59,0,"(0.000309, 0.00134]",5000.0,8,0,0,0,0.0
0,0.089424755,41,0,"(12.67, 3296.64]",0.0,15,0,2,0,1.0
0,0.143280026,63,0,"(0.00468, 0.00649]",3542.0,12,0,4,0,0.0
0,0.099025027,68,0,"(0.00214, 0.00287]",7166.0,8,0,1,0,0.0
1,0.649350649,26,2,"(0.00134, 0.00214]",2268.0,3,1,0,1,0.0
1,0.9999999,49,0,"(0.00367, 0.00468]",3200.0,3,2,2,0,0.0
0,0.218907476,58,0,"(0.00468, 0.00649]",5636.0,19,0,2,0,1.0
0,0.9999999,73,0,"(-0.001, 0.000309]",,4,0,0,0,
0,0.0,35,0,"(0.000309, 0.00134]",3000.0,2,1,0,0,0.0
0,0.309334434,72,0,"(0.00214, 0.00287]",4200.0,9,0,0,0,1.0
1,0.950325345,49,1,"(0.00468, 0.00649]",8505.0,16,0,1,0,0.0
0,0.724893983,54,0,"(0.00468, 0.00649]",4594.0,10,0,1,0,0.0
0,0.016444112,58,0,"(0.00287, 0.00367]",7291.0,8,0,2,0,1.0
0,0.0,73,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.589238131,41,0,"(0.00367, 0.00468]",3700.0,10,0,0,0,2.0
0,0.918901762,30,0,"(0.00468, 0.00649]",800.0,3,0,0,0,0.0
0,1.13602232,62,0,"(12.67, 3296.64]",,9,0,2,0,0.0
0,0.0,71,0,"(0.000309, 0.00134]",5000.0,3,0,1,0,0.0
0,0.19059332,56,0,"(0.00214, 0.00287]",5900.0,7,0,1,0,2.0
1,0.186570644,55,0,"(0.00134, 0.00214]",8161.0,7,0,1,0,2.0
1,0.5559814670000001,44,0,"(0.00214, 0.00287]",5417.0,6,1,0,0,1.0
0,0.004834524000000001,30,0,"(0.00649, 0.04]",2069.0,10,0,1,0,2.0
0,0.047698723,58,0,"(0.000309, 0.00134]",11000.0,10,0,2,0,0.0
0,0.145722822,64,0,"(0.00134, 0.00214]",5000.0,12,0,1,0,2.0
0,0.918622011,64,0,"(12.67, 3296.64]",,12,0,2,0,2.0
0,0.587842147,45,0,"(0.00468, 0.00649]",6000.0,8,0,2,0,2.0
0,0.358984239,57,1,"(12.67, 3296.64]",,8,0,1,0,2.0
0,0.120047823,58,0,"(0.00649, 0.04]",3833.0,14,0,4,0,2.0
0,0.9999999,37,0,"(0.00287, 0.00367]",6333.0,5,0,1,0,0.0
0,0.008850865999999999,44,0,"(-0.001, 0.000309]",11666.0,7,0,0,0,4.0
0,0.149940107,55,0,"(0.000309, 0.00134]",4375.0,12,0,0,0,0.0
0,0.8582872140000001,69,0,"(12.67, 3296.64]",,14,0,3,0,0.0
0,0.752805816,52,0,"(0.00134, 0.00214]",9948.0,5,0,0,0,1.0
0,0.173292471,76,0,"(0.000309, 0.00134]",10000.0,8,0,1,0,0.0
0,0.001484552,80,0,"(-0.001, 0.000309]",2358.0,8,0,0,0,0.0
0,0.079997539,70,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.483837883,45,0,"(0.00649, 0.04]",6666.0,11,0,2,0,1.0
0,0.257647074,55,0,"(0.00367, 0.00468]",7166.0,16,0,2,0,0.0
0,0.218811776,56,0,"(0.00214, 0.00287]",10250.0,9,0,2,0,3.0
0,0.26415282100000004,34,0,"(0.00367, 0.00468]",3900.0,6,0,1,1,1.0
0,0.319523373,49,0,"(0.00214, 0.00287]",4741.0,8,0,0,0,1.0
0,0.38094813,66,0,"(0.00214, 0.00287]",3420.0,5,0,0,0,0.0
0,0.197116058,44,0,"(12.67, 3296.64]",,12,0,1,0,0.0
0,0.28579364,52,0,"(0.00214, 0.00287]",10583.0,4,0,2,0,0.0
0,0.165981041,65,0,"(0.00649, 0.04]",10833.0,12,0,6,0,1.0
0,0.031275265,52,0,"(0.00367, 0.00468]",2975.0,9,0,1,0,0.0
0,0.019195262,73,0,"(0.00468, 0.00649]",1546.0,6,0,1,0,0.0
0,0.783216783,23,0,"(-0.001, 0.000309]",820.0,2,0,0,0,0.0
0,0.087139665,50,0,"(0.000309, 0.00134]",2790.0,11,0,0,0,3.0
1,1.121985649,39,1,"(0.00134, 0.00214]",2780.0,11,0,0,0,1.0
1,0.62755899,39,1,"(0.000309, 0.00134]",9500.0,8,0,0,0,4.0
0,0.031553803,46,0,"(0.000309, 0.00134]",9000.0,4,0,0,0,3.0
0,0.8241978000000001,55,0,"(0.00367, 0.00468]",3817.0,9,0,1,0,0.0
0,0.410499489,45,0,"(0.00468, 0.00649]",7816.0,11,0,1,0,1.0
0,0.8151986179999999,47,0,"(0.00468, 0.00649]",5900.0,9,0,2,0,3.0
0,0.00565689,69,0,"(-0.001, 0.000309]",928.0,4,0,0,0,0.0
0,0.072409488,26,0,"(0.000309, 0.00134]",5417.0,3,0,0,0,0.0
0,5649.0,63,0,"(0.00214, 0.00287]",17625.0,6,0,1,0,1.0
0,0.621359466,42,0,"(0.00214, 0.00287]",4250.0,2,0,0,0,2.0
0,0.101289871,77,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.27335047100000004,54,0,"(0.00287, 0.00367]",2338.0,4,0,0,0,1.0
0,0.17360479899999998,45,0,"(0.000309, 0.00134]",5600.0,5,0,0,0,1.0
1,0.965206959,34,0,"(0.00367, 0.00468]",4640.0,9,0,1,0,0.0
0,0.241666935,40,0,"(0.00287, 0.00367]",6720.0,14,0,2,0,2.0
0,0.0,71,0,"(0.000309, 0.00134]",4200.0,9,0,0,0,0.0
0,0.00999001,43,0,"(0.04, 12.67]",,2,0,0,0,2.0
0,0.082062726,63,0,"(-0.001, 0.000309]",12000.0,6,0,0,0,0.0
0,0.10158764,59,0,"(0.00468, 0.00649]",5792.0,10,0,2,0,0.0
0,0.12976828,51,0,"(0.000309, 0.00134]",1500.0,14,0,0,0,3.0
0,0.9999999,51,0,"(-0.001, 0.000309]",4000.0,0,0,0,0,3.0
0,0.015170624,76,0,"(-0.001, 0.000309]",3500.0,4,0,0,0,0.0
0,0.977593422,47,0,"(0.00367, 0.00468]",7250.0,6,0,1,0,2.0
1,0.6730653870000001,56,1,"(0.00468, 0.00649]",7500.0,9,0,2,0,4.0
0,0.9999999,52,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
0,0.08030359200000001,45,1,"(-0.001, 0.000309]",20750.0,6,0,0,0,0.0
0,0.07190790700000001,62,0,"(0.00134, 0.00214]",6969.0,8,0,1,0,0.0
0,0.01337076,70,0,"(0.000309, 0.00134]",5750.0,12,0,0,0,0.0
0,0.20756918,55,0,"(12.67, 3296.64]",,18,0,1,0,0.0
0,0.206087508,40,0,"(0.000309, 0.00134]",5000.0,4,0,0,0,2.0
0,0.00710935,61,0,"(0.04, 12.67]",,15,0,0,0,
0,0.061317547,30,0,"(-0.001, 0.000309]",4000.0,7,0,0,0,1.0
0,0.24435227,34,0,"(0.00214, 0.00287]",4248.0,4,0,1,0,0.0
0,0.387272495,63,0,"(12.67, 3296.64]",,15,0,0,0,0.0
0,0.035911482,54,0,"(-0.001, 0.000309]",8000.0,3,0,0,0,0.0
0,0.311543072,43,0,"(0.00367, 0.00468]",7200.0,11,0,2,0,1.0
0,0.570053743,45,2,"(0.00214, 0.00287]",6051.0,7,0,0,0,1.0
0,0.345934266,46,1,"(0.00214, 0.00287]",13300.0,13,0,0,0,1.0
0,0.125862848,45,0,"(0.00287, 0.00367]",2500.0,7,0,2,0,0.0
0,0.652543683,43,0,"(0.00134, 0.00214]",7000.0,10,0,0,0,0.0
0,0.383978708,33,0,"(12.67, 3296.64]",,9,0,1,0,2.0
0,0.682317682,63,4,"(0.00367, 0.00468]",7400.0,10,1,3,0,0.0
0,0.000580907,60,1,"(0.04, 12.67]",425.0,10,0,2,0,0.0
1,0.737262737,63,0,"(0.00214, 0.00287]",9583.0,9,1,2,1,0.0
0,0.024022746,56,0,"(0.00468, 0.00649]",6000.0,9,0,2,0,2.0
0,0.00945752,83,0,"(0.04, 12.67]",,24,0,0,0,0.0
0,0.16514252599999998,54,0,"(0.00468, 0.00649]",6250.0,12,0,1,0,1.0
0,0.5506322229999999,31,0,"(0.00214, 0.00287]",15000.0,10,0,2,0,0.0
0,0.017973721,63,0,"(12.67, 3296.64]",,14,0,1,0,0.0
0,0.5864706270000001,58,0,"(0.00649, 0.04]",2500.0,10,0,2,0,1.0
0,0.9999999,48,0,"(0.00367, 0.00468]",3797.0,4,0,1,0,1.0
0,0.148188624,44,1,"(0.00649, 0.04]",6813.0,8,0,2,0,2.0
0,0.9999999,42,0,"(0.000309, 0.00134]",2300.0,0,1,0,0,1.0
0,0.270441497,42,0,"(0.00649, 0.04]",7500.0,12,0,2,1,0.0
0,0.062329178,40,0,"(0.00134, 0.00214]",4800.0,8,0,0,0,0.0
0,0.24719589600000005,55,0,"(0.000309, 0.00134]",12982.0,9,0,0,0,2.0
0,0.27615944,55,0,"(12.67, 3296.64]",,20,0,11,0,0.0
0,0.078671709,58,0,"(-0.001, 0.000309]",7000.0,3,0,0,0,0.0
0,0.00608678,44,0,"(12.67, 3296.64]",,6,0,2,0,0.0
0,0.086617692,40,0,"(0.000309, 0.00134]",2800.0,4,0,0,0,0.0
0,0.9999999,35,0,"(0.00287, 0.00367]",9100.0,5,0,2,0,2.0
0,0.0,64,0,"(0.00287, 0.00367]",12083.0,22,0,2,0,0.0
0,0.009453972,57,0,"(0.00134, 0.00214]",7400.0,6,0,2,0,1.0
0,0.9999999,47,0,"(0.00367, 0.00468]",10000.0,5,0,4,0,2.0
0,0.041004538,50,0,"(0.00468, 0.00649]",7209.0,16,0,2,0,0.0
0,0.351611179,63,0,"(0.00287, 0.00367]",7090.0,21,0,0,0,1.0
0,0.9999999,66,1,"(-0.001, 0.000309]",12500.0,1,0,0,0,1.0
1,0.23701496,64,0,"(0.00649, 0.04]",2500.0,11,0,2,0,0.0
0,0.032605073,30,0,"(0.00134, 0.00214]",7750.0,4,0,2,0,0.0
0,0.181054055,60,0,"(0.00367, 0.00468]",6126.0,13,0,3,0,0.0
0,0.224828131,60,0,"(12.67, 3296.64]",,12,0,2,0,0.0
0,0.036506528,53,0,"(0.00134, 0.00214]",9000.0,9,0,1,0,0.0
0,0.456669499,62,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.374009463,46,0,"(0.00214, 0.00287]",7300.0,8,0,1,0,0.0
0,0.501396424,29,0,"(0.00649, 0.04]",2400.0,7,0,1,0,2.0
0,0.6329614570000001,56,0,"(0.00287, 0.00367]",2000.0,4,0,0,0,0.0
0,0.0,78,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.216118925,42,0,"(12.67, 3296.64]",,7,0,2,0,1.0
0,1.010994503,24,1,"(0.00214, 0.00287]",1600.0,3,0,0,0,0.0
1,0.435144894,29,0,"(0.00468, 0.00649]",2298.0,6,0,1,0,1.0
0,0.035173403,60,0,"(0.000309, 0.00134]",9462.0,8,0,1,0,0.0
0,0.988621474,59,0,"(12.67, 3296.64]",,8,0,1,0,1.0
0,0.1079946,27,0,"(0.00367, 0.00468]",8098.0,8,0,1,0,0.0
0,0.09930769,75,0,"(0.00214, 0.00287]",4500.0,9,0,1,0,0.0
0,0.02195458,87,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.79934201,39,3,"(0.00468, 0.00649]",6800.0,10,0,1,0,2.0
0,0.9999999,45,0,"(0.04, 12.67]",,5,0,1,0,2.0
0,0.029216222000000007,59,0,"(0.00214, 0.00287]",4600.0,10,0,1,0,2.0
0,0.72678736,47,0,"(0.00134, 0.00214]",11524.0,15,0,0,0,2.0
0,0.265327541,54,0,"(0.00287, 0.00367]",7100.0,12,0,1,0,1.0
0,0.046946353,62,0,"(0.00214, 0.00287]",10050.0,21,0,1,0,0.0
0,0.001976629,54,0,"(-0.001, 0.000309]",4739.0,2,0,0,0,1.0
0,0.538860104,41,0,"(0.00367, 0.00468]",5083.0,7,0,2,0,0.0
0,0.189774148,49,1,"(0.00468, 0.00649]",6000.0,17,0,2,0,1.0
1,0.473301522,59,0,"(0.00287, 0.00367]",7200.0,23,0,1,0,0.0
0,0.064724223,58,0,"(12.67, 3296.64]",,6,0,2,0,
0,0.393323586,71,0,"(0.00367, 0.00468]",4495.0,13,0,0,0,0.0
0,0.063680859,25,0,"(-0.001, 0.000309]",2800.0,7,0,0,0,0.0
0,0.066102205,56,0,"(12.67, 3296.64]",,12,0,1,0,0.0
0,0.2534589,41,1,"(0.00287, 0.00367]",5500.0,7,0,1,0,1.0
0,0.052297385,88,0,"(0.04, 12.67]",,1,0,0,0,0.0
1,0.66809203,58,1,"(0.00468, 0.00649]",20833.0,26,0,3,0,0.0
0,0.5176168329999999,65,0,"(0.00649, 0.04]",7434.0,10,0,1,0,0.0
0,0.109528109,39,0,"(0.00468, 0.00649]",4583.0,9,0,3,0,2.0
0,0.017462426,42,0,"(0.00134, 0.00214]",8000.0,11,0,1,0,0.0
1,0.775446152,39,1,"(0.00287, 0.00367]",6293.0,12,0,0,0,3.0
0,0.481549743,29,0,"(0.000309, 0.00134]",7968.0,8,0,0,0,1.0
