	seqId	date	category	value
20342	1699	1993-06-20	3.0	0.152
20343	1699	1993-06-30	3.0	0.00146
20345	1699	1993-07-05	1.0	0.5224
20346	1699	1993-07-05	0.0	0.0019
20347	1699	1993-07-11	0.0	0.3463
20348	1699	1993-07-31	3.0	0.00146
20350	1699	1993-08-05	0.0	0.0019
20351	1699	1993-08-05	1.0	0.5224
20352	1699	1993-08-11	0.0	0.3463
20353	1699	1993-08-31	3.0	0.00146
20355	1699	1993-09-04	3.0	0.384
20356	1699	1993-09-05	0.0	0.0019
20357	1699	1993-09-05	1.0	0.5224
20358	1699	1993-09-11	0.0	0.3463
20359	1699	1993-09-28	3.0	0.344
20360	1699	1993-09-29	3.0	0.048
20361	1699	1993-09-30	3.0	0.00146
20363	1699	1993-10-05	1.0	0.5224
20364	1699	1993-10-05	0.0	0.0019
20365	1699	1993-10-11	3.0	0.02
20366	1699	1993-10-11	0.0	0.3463
20367	1699	1993-10-22	3.0	0.08
20368	1699	1993-10-31	3.0	0.00146
20370	1699	1993-11-05	0.0	0.0019
20371	1699	1993-11-05	1.0	0.5224
20372	1699	1993-11-10	3.0	0.05
20373	1699	1993-11-11	0.0	0.3463
20374	1699	1993-11-30	3.0	0.00146
20376	1699	1993-12-05	0.0	0.0019
20377	1699	1993-12-05	1.0	0.5224
20378	1699	1993-12-10	3.0	0.07
20379	1699	1993-12-11	0.0	0.3463
20380	1699	1993-12-28	3.0	0.12
20381	1699	1993-12-31	3.0	0.00146
20739	3909	1993-01-14	2.0	0.07
20740	3909	1993-02-13	3.0	0.05
20741	3909	1993-02-13	2.0	2.44
20743	3909	1993-03-13	2.0	2.44
20744	3909	1993-03-15	3.0	1.39
20746	3909	1993-04-13	2.0	2.44
20747	3909	1993-04-14	3.0	1.64
20749	3909	1993-05-13	2.0	2.44
20750	3909	1993-05-14	3.0	2.04
20752	3909	1993-06-13	3.0	2.97
20753	3909	1993-06-13	2.0	3.66
20754	3909	1993-06-23	3.0	1.41
20756	3909	1993-06-30	3.0	0.00146
20757	3909	1993-07-06	0.0	0.0617
20758	3909	1993-07-09	0.0	0.0713
20759	3909	1993-07-09	0.0	0.8279
20760	3909	1993-07-13	3.0	1.29
20761	3909	1993-07-13	2.0	2.44
20763	3909	1993-07-31	3.0	0.00146
20764	3909	1993-08-06	0.0	0.0617
20765	3909	1993-08-09	0.0	0.0713
20766	3909	1993-08-09	0.0	0.8279
20767	3909	1993-08-12	3.0	0.12
20768	3909	1993-08-13	2.0	2.44
20769	3909	1993-08-15	3.0	0.49
20770	3909	1993-08-17	3.0	0.48
20772	3909	1993-08-31	3.0	0.00146
20773	3909	1993-09-06	0.0	0.0617
20774	3909	1993-09-09	0.0	0.8279
20775	3909	1993-09-09	0.0	0.0713
20776	3909	1993-09-11	3.0	0.75
20777	3909	1993-09-13	2.0	2.44
20779	3909	1993-09-30	3.0	0.00146
20780	3909	1993-10-06	0.0	0.0617
20781	3909	1993-10-09	0.0	0.8279
20782	3909	1993-10-09	0.0	0.0713
20783	3909	1993-10-11	3.0	0.72
20784	3909	1993-10-13	2.0	2.44
20786	3909	1993-10-31	3.0	0.00146
20787	3909	1993-11-06	0.0	0.0617
20788	3909	1993-11-09	0.0	0.0713
20789	3909	1993-11-09	0.0	0.8279
20790	3909	1993-11-10	3.0	1.5
20791	3909	1993-11-13	2.0	2.44
20792	3909	1993-11-24	3.0	0.16
20794	3909	1993-11-30	3.0	0.00146
20795	3909	1993-12-05	3.0	0.49
20796	3909	1993-12-05	3.0	0.21
20797	3909	1993-12-06	0.0	0.0617
20798	3909	1993-12-09	0.0	0.8279
20799	3909	1993-12-09	0.0	0.0713
20800	3909	1993-12-10	3.0	1.12
20801	3909	1993-12-13	2.0	3.66
20802	3909	1993-12-27	3.0	0.18
20804	3909	1993-12-31	3.0	0.00146
21295	1731	1993-01-14	2.0	0.02
21296	1731	1993-02-11	1.0	0.4758
21297	1731	1993-03-11	1.0	0.4758
21298	1731	1993-04-11	1.0	0.4758
21299	1731	1993-05-11	1.0	0.4758
21300	1731	1993-06-11	1.0	0.4758
21301	1731	1993-06-13	3.0	0.06
21302	1731	1993-06-14	0.0	0.2631
21303	1731	1993-06-16	3.0	0.635
21304	1731	1993-06-22	3.0	0.192
21306	1731	1993-06-30	3.0	0.00146
21307	1731	1993-07-11	1.0	0.4758
21308	1731	1993-07-14	0.0	0.2631
21310	1731	1993-07-31	3.0	0.00146
21311	1731	1993-07-31	3.0	0.064
21312	1731	1993-08-11	1.0	0.4758
21313	1731	1993-08-14	0.0	0.2631
21315	1731	1993-08-31	3.0	0.00146
21316	1731	1993-09-11	1.0	0.4758
21317	1731	1993-09-11	3.0	0.08
21318	1731	1993-09-14	0.0	0.2631
21320	1731	1993-09-30	3.0	0.00146
21321	1731	1993-10-11	1.0	0.4758
21322	1731	1993-10-11	3.0	0.08
21323	1731	1993-10-14	0.0	0.2631
21325	1731	1993-10-31	3.0	0.00146
21326	1731	1993-11-09	3.0	0.232
21327	1731	1993-11-10	3.0	0.392
21328	1731	1993-11-11	1.0	0.4758
21329	1731	1993-11-14	0.0	0.2631
21331	1731	1993-11-30	3.0	0.00146
21332	1731	1993-12-11	1.0	0.4758
21333	1731	1993-12-14	0.0	0.2631
21334	1731	1993-12-16	3.0	0.1
21336	1731	1993-12-31	3.0	0.00146
21637	11265	1993-01-14	2.0	0.1
21638	11265	1993-02-05	2.0	0.7618
21639	11265	1993-02-13	2.0	0.98
21641	11265	1993-03-05	2.0	0.7618
21642	11265	1993-03-15	3.0	0.08
21644	11265	1993-04-05	2.0	0.7618
21645	11265	1993-04-14	3.0	0.48
21647	11265	1993-05-05	2.0	0.7618
21648	11265	1993-05-14	3.0	0.6
21650	11265	1993-06-05	2.0	1.1427
21651	11265	1993-06-09	3.0	1.792
21652	11265	1993-06-09	0.0	0.2607
21653	11265	1993-06-10	0.0	0.0506
21654	11265	1993-06-13	2.0	0.37
21655	11265	1993-06-17	3.0	0.5
21656	11265	1993-06-30	3.0	0.00146
21658	11265	1993-07-02	3.0	0.45
21659	11265	1993-07-05	2.0	0.7618
21660	11265	1993-07-09	0.0	0.2607
21661	11265	1993-07-10	0.0	0.0506
21662	11265	1993-07-13	2.0	0.33
21663	11265	1993-07-23	3.0	0.348
21664	11265	1993-07-25	3.0	0.084
21665	11265	1993-07-31	3.0	0.00146
21667	11265	1993-08-05	2.0	0.7618
21668	11265	1993-08-09	0.0	0.2607
21669	11265	1993-08-10	0.0	0.0506
21670	11265	1993-08-12	2.0	0.53
21671	11265	1993-08-14	3.0	0.552
21672	11265	1993-08-15	3.0	0.43
21673	11265	1993-08-31	3.0	0.00146
21675	11265	1993-09-05	2.0	0.7618
21676	11265	1993-09-07	3.0	0.37
21677	11265	1993-09-09	0.0	0.2607
21678	11265	1993-09-10	0.0	0.0506
21679	11265	1993-09-11	2.0	0.19
21680	11265	1993-09-26	3.0	0.42
21681	11265	1993-09-30	3.0	0.00146
21683	11265	1993-10-05	2.0	0.7618
21684	11265	1993-10-09	0.0	0.2607
21685	11265	1993-10-10	0.0	0.0506
21686	11265	1993-10-11	2.0	0.34
21687	11265	1993-10-12	0.0	0.4399
21688	11265	1993-10-31	3.0	0.00146
21690	11265	1993-11-05	2.0	0.7618
21691	11265	1993-11-09	0.0	0.2607
21692	11265	1993-11-10	0.0	0.0506
21693	11265	1993-11-10	3.0	0.23
21694	11265	1993-11-12	0.0	0.4399
21695	11265	1993-11-30	3.0	0.00146
21697	11265	1993-12-05	2.0	1.1427
21698	11265	1993-12-09	0.0	0.2607
21699	11265	1993-12-10	3.0	0.06
21700	11265	1993-12-10	0.0	0.0506
21701	11265	1993-12-12	0.0	0.4399
21702	11265	1993-12-29	3.0	0.16
21703	11265	1993-12-31	3.0	0.00146
22121	2519	1993-01-15	2.0	0.05
22122	2519	1993-02-07	1.0	0.5544
22123	2519	1993-03-07	1.0	0.5544
22124	2519	1993-04-07	1.0	0.5544
22125	2519	1993-05-07	1.0	0.5544
22126	2519	1993-05-15	3.0	0.13
22128	2519	1993-06-07	1.0	0.5544
22129	2519	1993-06-13	0.0	0.1599
22130	2519	1993-06-27	3.0	0.99
22132	2519	1993-06-30	3.0	0.00146
22133	2519	1993-07-03	3.0	0.328
22134	2519	1993-07-07	1.0	0.5544
22135	2519	1993-07-13	0.0	0.1599
22137	2519	1993-07-31	3.0	0.00146
22138	2519	1993-08-07	1.0	0.5544
22139	2519	1993-08-13	0.0	0.1599
22141	2519	1993-08-31	3.0	0.00146
22142	2519	1993-09-07	1.0	0.5544
22143	2519	1993-09-13	0.0	0.1599
22145	2519	1993-09-30	3.0	0.00146
22146	2519	1993-10-07	1.0	0.5544
22147	2519	1993-10-08	3.0	0.152
22148	2519	1993-10-12	3.0	0.24
22149	2519	1993-10-13	0.0	0.1599
22151	2519	1993-10-31	3.0	0.00146
22152	2519	1993-11-07	1.0	0.5544
22153	2519	1993-11-11	3.0	0.08
22154	2519	1993-11-13	0.0	0.1599
22156	2519	1993-11-30	3.0	0.00146
22157	2519	1993-12-07	1.0	0.5544
22158	2519	1993-12-11	3.0	0.24
22159	2519	1993-12-13	0.0	0.1599
22160	2519	1993-12-22	3.0	0.12
22162	2519	1993-12-31	3.0	0.00146
22495	1481	1993-01-17	2.0	0.1
22496	1481	1993-02-13	1.0	0.3098
22497	1481	1993-03-13	1.0	0.3098
22498	1481	1993-04-13	1.0	0.3098
22499	1481	1993-05-13	1.0	0.3098
22500	1481	1993-06-13	1.0	0.3098
22501	1481	1993-06-15	3.0	0.429
22503	1481	1993-06-30	3.0	0.00146
22504	1481	1993-07-05	0.0	0.2065
22505	1481	1993-07-13	1.0	0.3098
22507	1481	1993-07-31	3.0	0.00146
22508	1481	1993-08-05	0.0	0.2065
22509	1481	1993-08-13	1.0	0.3098
22511	1481	1993-08-31	3.0	0.00146
22512	1481	1993-09-05	0.0	0.2065
22513	1481	1993-09-13	1.0	0.3098
22514	1481	1993-09-27	3.0	0.042
22516	1481	1993-09-30	3.0	0.00146
22517	1481	1993-10-05	0.0	0.2065
22518	1481	1993-10-13	1.0	0.3098
22519	1481	1993-10-28	3.0	0.063
22521	1481	1993-10-31	3.0	0.00146
22522	1481	1993-11-05	0.0	0.2065
22523	1481	1993-11-13	1.0	0.3098
22525	1481	1993-11-30	3.0	0.00146
22526	1481	1993-12-05	0.0	0.2065
22527	1481	1993-12-13	1.0	0.3098
22528	1481	1993-12-18	3.0	0.126
22529	1481	1993-12-21	3.0	0.015
22531	1481	1993-12-31	3.0	0.00146
22843	10364	1993-01-17	2.0	0.11
22844	10364	1993-02-07	2.0	1.4493
22845	10364	1993-02-16	2.0	0.42
22847	10364	1993-03-07	2.0	1.4493
22848	10364	1993-03-18	3.0	0.48
22850	10364	1993-04-07	2.0	1.4493
22851	10364	1993-04-17	3.0	1.03
22853	10364	1993-05-07	2.0	1.4493
22854	10364	1993-05-17	3.0	0.99
22856	10364	1993-06-07	2.0	2.17395
22857	10364	1993-06-11	0.0	0.6262
22858	10364	1993-06-16	3.0	1.72
22859	10364	1993-06-18	3.0	1.152
22860	10364	1993-06-19	3.0	0.05
22862	10364	1993-06-30	3.0	0.00146
22863	10364	1993-07-07	2.0	1.4493
22864	10364	1993-07-09	3.0	0.06
22865	10364	1993-07-11	0.0	0.6262
22866	10364	1993-07-16	3.0	0.22
22868	10364	1993-07-31	3.0	0.00146
22869	10364	1993-08-07	2.0	1.4493
22870	10364	1993-08-11	0.0	0.6262
22871	10364	1993-08-15	3.0	0.84
22872	10364	1993-08-18	3.0	0.06
22874	10364	1993-08-31	3.0	0.00146
22875	10364	1993-09-07	2.0	1.4493
22876	10364	1993-09-11	0.0	0.6262
22877	10364	1993-09-12	3.0	0.04
22878	10364	1993-09-14	3.0	0.59
22880	10364	1993-09-30	3.0	0.00146
22881	10364	1993-10-07	2.0	1.4493
22882	10364	1993-10-11	0.0	0.6262
22883	10364	1993-10-14	3.0	0.51
22884	10364	1993-10-14	3.0	0.07
22886	10364	1993-10-31	3.0	0.00146
22887	10364	1993-11-07	2.0	1.4493
22888	10364	1993-11-11	0.0	0.6262
22889	10364	1993-11-12	0.0	0.0609
22890	10364	1993-11-13	3.0	0.93
22892	10364	1993-11-30	3.0	0.00146
22893	10364	1993-12-01	3.0	0.288
22894	10364	1993-12-07	2.0	2.17395
22895	10364	1993-12-11	0.0	0.6262
22896	10364	1993-12-12	0.0	0.0609
22897	10364	1993-12-13	3.0	1.06
22899	10364	1993-12-31	3.0	0.00146
23330	4034	1993-01-18	2.0	0.02
23331	4034	1993-02-07	2.0	0.508
23332	4034	1993-02-17	2.0	0.8
23334	4034	1993-03-07	2.0	0.508
23335	4034	1993-03-19	2.0	0.35
23337	4034	1993-04-07	2.0	0.508
23338	4034	1993-04-18	3.0	0.01
23340	4034	1993-05-07	2.0	0.508
23341	4034	1993-05-18	3.0	0.58
23343	4034	1993-06-07	2.0	0.762
23344	4034	1993-06-17	3.0	0.52
23345	4034	1993-06-28	3.0	3.184
23346	4034	1993-06-30	3.0	0.00146
23347	4034	1993-06-30	3.0	0.0003
23349	4034	1993-07-07	2.0	0.508
23350	4034	1993-07-17	2.0	1.2
23351	4034	1993-07-31	3.0	0.00146
23353	4034	1993-07-31	3.0	0.0015
23354	4034	1993-08-07	2.0	0.508
23355	4034	1993-08-16	2.0	0.21
23356	4034	1993-08-31	3.0	0.00146
23358	4034	1993-09-07	2.0	0.508
23359	4034	1993-09-15	3.0	0.23
23360	4034	1993-09-30	3.0	0.00146
23362	4034	1993-10-07	2.0	0.508
23363	4034	1993-10-15	3.0	0.04
23364	4034	1993-10-29	3.0	0.072
23365	4034	1993-10-31	3.0	0.00146
23367	4034	1993-11-07	2.0	0.508
23368	4034	1993-11-09	3.0	0.36
23369	4034	1993-11-14	3.0	0.5
23370	4034	1993-11-30	3.0	0.00146
23372	4034	1993-12-07	2.0	0.762
23373	4034	1993-12-08	3.0	0.16
23374	4034	1993-12-14	3.0	0.24
23375	4034	1993-12-30	3.0	0.276
23376	4034	1993-12-31	3.0	0.00146
23688	401	1993-01-18	2.0	0.03
23689	401	1993-02-06	2.0	1.2817
23690	401	1993-02-17	2.0	0.6
23692	401	1993-03-06	2.0	1.2817
23693	401	1993-03-19	3.0	0.58
23695	401	1993-04-06	2.0	1.2817
23696	401	1993-04-18	3.0	0.54
23698	401	1993-05-06	2.0	1.2817
23699	401	1993-05-18	3.0	1.0
23701	401	1993-06-06	2.0	1.92255
23702	401	1993-06-09	0.0	0.36
23703	401	1993-06-14	0.0	0.1769
23704	401	1993-06-17	3.0	1.41
23705	401	1993-06-30	3.0	0.00146
23707	401	1993-07-06	2.0	1.2817
23708	401	1993-07-09	0.0	0.36
23709	401	1993-07-14	0.0	0.1769
23710	401	1993-07-17	3.0	0.99
23711	401	1993-07-31	3.0	0.00146
23713	401	1993-08-06	2.0	1.2817
23714	401	1993-08-09	0.0	0.36
23715	401	1993-08-14	0.0	0.1769
23716	401	1993-08-16	3.0	0.89
23717	401	1993-08-31	3.0	0.00146
23719	401	1993-09-06	2.0	1.2817
23720	401	1993-09-09	0.0	0.36
23721	401	1993-09-14	0.0	0.1769
23722	401	1993-09-15	3.0	0.92
23723	401	1993-09-30	3.0	0.00146
23725	401	1993-10-06	2.0	1.2817
23726	401	1993-10-09	0.0	0.36
23727	401	1993-10-14	0.0	0.1769
23728	401	1993-10-15	3.0	0.47
23729	401	1993-10-31	3.0	0.00146
23731	401	1993-11-06	2.0	1.2817
23732	401	1993-11-09	0.0	0.36
23733	401	1993-11-14	3.0	0.86
23734	401	1993-11-14	0.0	0.1769
23735	401	1993-11-30	3.0	0.00146
23737	401	1993-12-05	3.0	0.42
23738	401	1993-12-06	2.0	1.92255
23739	401	1993-12-09	0.0	0.36
23740	401	1993-12-09	3.0	0.224
23741	401	1993-12-14	0.0	0.1769
23742	401	1993-12-14	3.0	1.0
23743	401	1993-12-31	3.0	0.00146
24129	2330	1993-01-19	2.0	0.02
24130	2330	1993-02-07	1.0	0.3395
24131	2330	1993-03-07	1.0	0.3395
24132	2330	1993-04-07	1.0	0.3395
24133	2330	1993-05-07	1.0	0.3395
24134	2330	1993-06-07	3.0	0.276
24135	2330	1993-06-07	0.0	0.0601
24136	2330	1993-06-07	1.0	0.3395
24137	2330	1993-06-12	0.0	0.1662
24138	2330	1993-06-30	3.0	0.00146
24140	2330	1993-07-07	0.0	0.0601
24141	2330	1993-07-07	1.0	0.3395
24142	2330	1993-07-12	0.0	0.1662
24143	2330	1993-07-31	3.0	0.00146
24145	2330	1993-08-07	1.0	0.3395
24146	2330	1993-08-07	0.0	0.0601
24147	2330	1993-08-12	0.0	0.1662
24148	2330	1993-08-31	3.0	0.00146
24150	2330	1993-09-07	0.0	0.0601
24151	2330	1993-09-07	1.0	0.3395
24152	2330	1993-09-12	0.0	0.1662
24153	2330	1993-09-25	3.0	0.093
24154	2330	1993-09-30	3.0	0.00146
24156	2330	1993-10-07	1.0	0.3395
24157	2330	1993-10-07	0.0	0.0601
24158	2330	1993-10-12	0.0	0.1662
24159	2330	1993-10-31	3.0	0.00146
24161	2330	1993-11-07	1.0	0.3395
24162	2330	1993-11-07	0.0	0.0601
24163	2330	1993-11-12	0.0	0.1662
24164	2330	1993-11-30	3.0	0.00146
24166	2330	1993-12-07	1.0	0.3395
24167	2330	1993-12-07	0.0	0.0601
24168	2330	1993-12-12	0.0	0.1662
24169	2330	1993-12-20	3.0	0.066
24170	2330	1993-12-31	3.0	0.00146
24528	1806	1993-01-19	2.0	0.04
24529	1806	1993-02-05	1.0	0.5029
24530	1806	1993-03-05	1.0	0.5029
24531	1806	1993-04-05	1.0	0.5029
24532	1806	1993-05-05	1.0	0.5029
24533	1806	1993-06-05	1.0	0.5029
24534	1806	1993-06-12	0.0	0.2552
24535	1806	1993-06-12	3.0	0.33
24537	1806	1993-06-30	3.0	0.00146
24538	1806	1993-07-05	1.0	0.5029
24539	1806	1993-07-12	0.0	0.2552
24540	1806	1993-07-30	3.0	0.16
24542	1806	1993-07-31	3.0	0.00146
24543	1806	1993-08-05	1.0	0.5029
24544	1806	1993-08-12	0.0	0.2552
24546	1806	1993-08-31	3.0	0.00146
24547	1806	1993-09-05	1.0	0.5029
24548	1806	1993-09-12	0.0	0.2552
24549	1806	1993-09-16	3.0	0.05
24551	1806	1993-09-30	3.0	0.00146
24552	1806	1993-10-05	1.0	0.5029
24553	1806	1993-10-12	0.0	0.2552
24554	1806	1993-10-16	3.0	0.29
24556	1806	1993-10-31	3.0	0.00146
24557	1806	1993-11-05	1.0	0.5029
24558	1806	1993-11-12	0.0	0.2552
24559	1806	1993-11-15	3.0	0.12
24561	1806	1993-11-30	3.0	0.00146
24562	1806	1993-12-04	3.0	0.104
24563	1806	1993-12-05	1.0	0.5029
24564	1806	1993-12-12	0.0	0.2552
24565	1806	1993-12-20	3.0	0.13
24567	1806	1993-12-31	3.0	0.00146
24877	3834	1993-01-19	2.0	0.07
24878	3834	1993-02-12	2.0	1.3875
24879	3834	1993-02-18	2.0	0.66
24881	3834	1993-03-12	2.0	1.3875
24882	3834	1993-03-20	3.0	0.67
24884	3834	1993-04-12	2.0	1.3875
24885	3834	1993-04-19	3.0	0.76
24887	3834	1993-05-12	2.0	1.3875
24888	3834	1993-05-19	3.0	1.31
24890	3834	1993-06-11	3.0	0.23
24891	3834	1993-06-12	2.0	2.0812
24892	3834	1993-06-13	0.0	0.0262
24893	3834	1993-06-18	3.0	1.26
24894	3834	1993-06-23	3.0	0.252
24895	3834	1993-06-23	3.0	2.4
24896	3834	1993-06-24	3.0	0.16
24898	3834	1993-06-30	3.0	0.00146
24899	3834	1993-07-06	0.0	0.3114
24900	3834	1993-07-07	0.0	0.3189
24901	3834	1993-07-11	0.0	0.0375
24902	3834	1993-07-12	2.0	1.3875
24903	3834	1993-07-13	0.0	0.0262
24904	3834	1993-07-18	2.0	0.16
24906	3834	1993-07-31	3.0	0.00146
24907	3834	1993-08-06	0.0	0.3114
24908	3834	1993-08-07	0.0	0.3189
24909	3834	1993-08-11	0.0	0.0375
24910	3834	1993-08-12	2.0	1.3875
24911	3834	1993-08-12	3.0	0.396
24912	3834	1993-08-13	0.0	0.0262
24913	3834	1993-08-17	3.0	0.18
24914	3834	1993-08-17	2.0	0.2
24916	3834	1993-08-31	3.0	0.00146
24917	3834	1993-09-01	3.0	0.204
24918	3834	1993-09-02	3.0	0.552
24919	3834	1993-09-06	0.0	0.3114
24920	3834	1993-09-07	0.0	0.3189
24921	3834	1993-09-11	0.0	0.0375
24922	3834	1993-09-12	2.0	1.3875
24923	3834	1993-09-12	3.0	0.22
24924	3834	1993-09-13	0.0	0.0262
24925	3834	1993-09-16	2.0	0.27
24927	3834	1993-09-30	3.0	0.00146
24928	3834	1993-10-06	0.0	0.3114
24929	3834	1993-10-07	0.0	0.3189
24930	3834	1993-10-11	0.0	0.0375
24931	3834	1993-10-12	2.0	1.3875
24932	3834	1993-10-13	0.0	0.0262
24933	3834	1993-10-16	3.0	0.31
24934	3834	1993-10-16	3.0	0.15
24936	3834	1993-10-31	3.0	0.00146
24937	3834	1993-11-06	0.0	0.3114
24938	3834	1993-11-07	0.0	0.3189
24939	3834	1993-11-11	0.0	0.0375
24940	3834	1993-11-12	2.0	1.3875
24941	3834	1993-11-13	0.0	0.0262
24942	3834	1993-11-15	3.0	0.15
24943	3834	1993-11-24	3.0	0.16
24945	3834	1993-11-30	3.0	0.00146
24946	3834	1993-12-06	0.0	0.3114
24947	3834	1993-12-07	0.0	0.3189
24948	3834	1993-12-11	0.0	0.0375
24949	3834	1993-12-12	2.0	2.0812
24950	3834	1993-12-13	0.0	0.0262
24951	3834	1993-12-14	3.0	0.2
24952	3834	1993-12-15	3.0	0.78
24953	3834	1993-12-26	3.0	0.552
24954	3834	1993-12-28	3.0	0.256
24956	3834	1993-12-31	3.0	0.00146
25542	1222	1993-01-20	2.0	0.07
25543	1222	1993-02-12	1.0	0.631
25544	1222	1993-03-12	1.0	0.631
25545	1222	1993-04-12	1.0	0.631
25546	1222	1993-05-12	1.0	0.631
25547	1222	1993-06-12	1.0	0.631
25548	1222	1993-06-19	3.0	0.28
25549	1222	1993-06-30	3.0	0.00146
25551	1222	1993-07-06	0.0	0.1727
25552	1222	1993-07-12	1.0	0.631
25553	1222	1993-07-19	3.0	0.53
25554	1222	1993-07-31	3.0	0.00146
25556	1222	1993-08-04	3.0	0.328
25557	1222	1993-08-06	0.0	0.1727
25558	1222	1993-08-12	1.0	0.631
25559	1222	1993-08-18	3.0	0.19
25560	1222	1993-08-31	3.0	0.00146
25562	1222	1993-09-02	3.0	0.128
25563	1222	1993-09-06	0.0	0.1727
25564	1222	1993-09-12	1.0	0.631
25565	1222	1993-09-14	3.0	0.304
25566	1222	1993-09-17	3.0	0.36
25567	1222	1993-09-30	3.0	0.00146
25569	1222	1993-10-05	3.0	0.272
25570	1222	1993-10-06	0.0	0.1727
25571	1222	1993-10-12	1.0	0.631
25572	1222	1993-10-17	3.0	0.23
25573	1222	1993-10-31	3.0	0.00146
25575	1222	1993-11-06	0.0	0.1727
25576	1222	1993-11-12	1.0	0.631
25577	1222	1993-11-16	3.0	0.37
25578	1222	1993-11-30	3.0	0.00146
25580	1222	1993-12-06	0.0	0.1727
25581	1222	1993-12-12	1.0	0.631
25582	1222	1993-12-15	3.0	0.105
25583	1222	1993-12-16	3.0	0.2
25584	1222	1993-12-31	3.0	0.00146
25909	212	1993-01-20	2.0	0.02
25910	212	1993-02-09	1.0	4.959
25911	212	1993-02-19	3.0	1.48
25913	212	1993-03-09	1.0	4.959
25914	212	1993-03-21	3.0	2.97
25916	212	1993-04-09	1.0	4.959
25917	212	1993-04-20	3.0	4.01
25919	212	1993-05-09	3.0	5.89
25920	212	1993-05-09	1.0	4.959
25921	212	1993-05-20	3.0	1.38
25923	212	1993-06-09	1.0	7.4385
25924	212	1993-06-09	3.0	2.47
25925	212	1993-06-14	3.0	2.52
25926	212	1993-06-19	3.0	2.04
25927	212	1993-06-30	3.0	0.003
25929	212	1993-07-03	3.0	0.42
25930	212	1993-07-04	3.0	0.15
25931	212	1993-07-05	0.0	1.3841
25932	212	1993-07-09	1.0	4.959
25933	212	1993-07-19	3.0	2.37
25934	212	1993-07-31	3.0	0.003
25936	212	1993-08-05	0.0	1.3841
25937	212	1993-08-09	1.0	4.959
25938	212	1993-08-18	3.0	3.05
25939	212	1993-08-22	3.0	1.7042
25940	212	1993-08-31	3.0	0.003
25942	212	1993-09-05	0.0	1.3841
25943	212	1993-09-09	1.0	4.959
25944	212	1993-09-13	3.0	0.54
25945	212	1993-09-17	3.0	2.22
25946	212	1993-09-30	3.0	0.003
25948	212	1993-10-05	0.0	1.3841
25949	212	1993-10-09	1.0	4.959
25950	212	1993-10-17	3.0	2.92
25951	212	1993-10-21	3.0	0.2418
25952	212	1993-10-23	3.0	2.2086
25953	212	1993-10-31	3.0	0.003
25955	212	1993-11-03	3.0	0.84
25956	212	1993-11-05	0.0	1.3841
25957	212	1993-11-09	1.0	4.959
25958	212	1993-11-16	3.0	1.6
25959	212	1993-11-25	3.0	1.6079
25960	212	1993-11-30	3.0	0.003
25962	212	1993-12-05	0.0	1.3841
25963	212	1993-12-09	1.0	7.4385
25964	212	1993-12-10	3.0	0.81
25965	212	1993-12-16	3.0	2.57
25966	212	1993-12-31	3.0	0.003
26341	1019	1993-01-21	2.0	0.11
26342	1019	1993-02-09	2.0	1.9746
26343	1019	1993-02-20	2.0	0.41
26345	1019	1993-03-09	2.0	1.9746
26346	1019	1993-03-22	3.0	0.96
26348	1019	1993-04-09	2.0	1.9746
26349	1019	1993-04-21	3.0	1.28
26351	1019	1993-05-09	2.0	1.9746
26352	1019	1993-05-21	3.0	2.07
26354	1019	1993-06-09	2.0	2.9619
26355	1019	1993-06-10	0.0	0.8127
26356	1019	1993-06-13	0.0	0.0608
26357	1019	1993-06-20	3.0	1.84
26359	1019	1993-06-30	3.0	0.00146
26360	1019	1993-07-08	0.0	0.0629
26361	1019	1993-07-09	2.0	1.9746
26362	1019	1993-07-10	0.0	0.8127
26363	1019	1993-07-13	0.0	0.0608
26364	1019	1993-07-20	3.0	1.31
26366	1019	1993-07-31	3.0	0.00146
26367	1019	1993-08-03	3.0	0.372
26368	1019	1993-08-08	0.0	0.0629
26369	1019	1993-08-09	2.0	1.9746
26370	1019	1993-08-10	0.0	0.8127
26371	1019	1993-08-13	0.0	0.0608
26372	1019	1993-08-19	3.0	0.98
26374	1019	1993-08-31	3.0	0.00146
26375	1019	1993-09-08	0.0	0.0629
26376	1019	1993-09-09	2.0	1.9746
26377	1019	1993-09-10	0.0	0.8127
26378	1019	1993-09-13	0.0	0.0608
26379	1019	1993-09-18	3.0	1.15
26381	1019	1993-09-30	3.0	0.00146
26382	1019	1993-10-04	3.0	0.444
26383	1019	1993-10-08	0.0	0.0629
26384	1019	1993-10-09	2.0	1.9746
26385	1019	1993-10-10	0.0	0.8127
26386	1019	1993-10-13	0.0	0.0608
26387	1019	1993-10-18	3.0	0.93
26389	1019	1993-10-31	3.0	0.00146
26390	1019	1993-11-06	3.0	0.192
26391	1019	1993-11-08	0.0	0.0629
26392	1019	1993-11-09	2.0	1.9746
26393	1019	1993-11-10	0.0	0.8127
26394	1019	1993-11-13	0.0	0.0608
26395	1019	1993-11-17	3.0	1.1
26397	1019	1993-11-30	3.0	0.00146
26398	1019	1993-12-01	3.0	0.432
26399	1019	1993-12-08	0.0	0.0629
26400	1019	1993-12-09	2.0	2.9619
26401	1019	1993-12-10	0.0	0.8127
26402	1019	1993-12-13	0.0	0.0608
26403	1019	1993-12-17	3.0	1.31
26404	1019	1993-12-18	3.0	0.416
26406	1019	1993-12-31	3.0	0.00146
